Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-12 19:59:12,46.264038,14.42415,48469.41,22272.1,43049.23
2024-07-12 19:59:22,46.264141,14.424081,49482.74,23895.79,43330.5
2024-07-12 19:59:32,46.264248,14.42397,48640.77,21981.06,43390.76
2024-07-12 19:59:42,46.264359,14.423873,48603.15,21669.62,43505.1
2024-07-12 19:59:52,46.264458,14.423819,48562.48,22039.24,43273.39
2024-07-12 20:00:02,46.264576,14.42377,48356.46,21112.55,43504.11
2024-07-12 20:00:12,46.264698,14.423721,47278.89,20597.55,42556.25
2024-07-12 20:00:22,46.264809,14.423672,48542.51,21816.43,43363.79
2024-07-12 20:00:32,46.264923,14.42361,48557.85,21746.12,43416.25
2024-07-12 20:00:42,46.265026,14.423552,48629.47,21865.24,43436.58
2024-07-12 20:00:52,46.265129,14.423473,48589.29,22159.5,43242.06
2024-07-12 20:01:02,46.26524,14.423413,48472.5,21978.15,43203.52
2024-07-12 20:01:12,46.265339,14.423324,49952.68,22492.65,44602.14
2024-07-12 20:01:22,46.265442,14.423237,48715.12,22445.86,43235.94
2024-07-12 20:01:32,46.26553,14.423124,48963.42,22436.97,43520.09
2024-07-12 20:01:42,46.265614,14.423005,49109.38,22670.65,43563.43
2024-07-12 20:01:52,46.265675,14.4229,49184.34,22486.94,43742.84
2024-07-12 20:02:02,46.265728,14.422752,49177.21,22710.56,43619.12
2024-07-12 20:02:12,46.265766,14.42259,49504.43,22959.46,43858.32
2024-07-12 20:02:22,46.265816,14.422438,49371.72,23629.39,43349.95
2024-07-12 20:02:32,46.265869,14.422286,49213.91,22770.2,43629.43
2024-07-12 20:02:42,46.265934,14.422154,49169.44,22421.8,43759.53
2024-07-12 20:02:52,46.266006,14.422026,49144.49,22626.22,43626.09
2024-07-12 20:03:02,46.266075,14.421891,49476.12,23096.36,43754.38
2024-07-12 20:03:12,46.26614,14.421728,49376.88,22889.62,43750.91
2024-07-12 20:03:22,46.266182,14.421562,49251.33,22712.94,43701.45
2024-07-12 20:03:32,46.266201,14.421385,49295.38,22576.39,43821.7
2024-07-12 20:03:42,46.266232,14.421218,49232.8,22834.58,43617.09
2024-07-12 20:03:52,46.266277,14.421055,49382.95,22550.49,43933.49
2024-07-12 20:04:02,46.266319,14.420936,51312.33,22086.94,46315.46
2024-07-12 20:04:12,46.266403,14.420817,48792.76,22048.1,43527.17
