Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-14 09:26:05,46.25753,14.424377,46828.44,26604.1,38537.32
2024-07-14 09:26:15,46.257538,14.424384,46560.13,26461.32,38309.85
2024-07-14 09:26:25,46.257538,14.424388,46577.62,26607.53,38229.75
2024-07-14 09:26:35,46.257538,14.424391,46648.61,26590.3,38328.16
2024-07-14 09:26:45,46.25753,14.424398,46988.14,26818.58,38583.02
2024-07-14 09:26:55,46.257545,14.424399,47048.33,26986.82,38539.04
2024-07-14 09:27:05,46.257561,14.424397,46890.96,26726.96,38528.33
2024-07-14 09:27:15,46.257549,14.424393,46675.5,26750.65,38249.24
2024-07-14 09:27:25,46.257557,14.424385,46756.46,26275.1,38675.39
2024-07-14 09:27:35,46.257549,14.424389,46785.76,26348.47,38660.91
2024-07-14 09:27:45,46.257534,14.424394,46625.34,26525.65,38344.64
2024-07-14 09:27:55,46.257526,14.424378,46912.19,26673.15,38591.4
2024-07-14 09:28:05,46.257538,14.424391,46568.03,26392.58,38366.82
2024-07-14 09:28:15,46.257538,14.424376,46761.93,26694.92,38393.48
2024-07-14 09:28:25,46.25753,14.424372,46895.04,27079.93,38286.05
2024-07-14 09:28:35,46.257526,14.424369,46670.84,26498.38,38418.79
2024-07-14 09:28:45,46.257526,14.424362,46632.5,26618.81,38288.76
2024-07-14 09:28:55,46.257534,14.424359,46759.07,26800.16,38316.6
2024-07-14 09:29:05,46.257534,14.424362,46725.09,26340,38593.24
2024-07-14 09:29:15,46.257534,14.424362,46890.9,26748.54,38513.27
2024-07-14 09:29:25,46.257526,14.424358,46755.11,26504.51,38516.9
2024-07-14 09:29:35,46.257519,14.424358,47096.8,26654.24,38828.59
2024-07-14 09:29:45,46.257507,14.424356,46909.74,26590,38645.77
2024-07-14 09:29:55,46.257496,14.424333,46926.66,26525.51,38710.57
2024-07-14 09:30:05,46.257496,14.424328,47048.75,26645.2,38776.52
2024-07-14 09:30:15,46.257507,14.424335,46781.63,26474.16,38569.93
2024-07-14 09:30:25,46.257507,14.424346,46725.06,26622.89,38398.61
2024-07-14 09:30:35,46.257507,14.424348,46527.21,26380.84,38325.36
2024-07-14 09:30:45,46.257549,14.424412,46755.58,26695.35,38385.45
2024-07-14 09:30:55,46.257545,14.424422,47179.58,26870.6,38779.94
2024-07-14 09:31:05,46.257526,14.424376,46924.47,26829.32,38497.96
2024-07-14 09:31:15,46.257511,14.424371,46814.95,26715.5,38443.74
2024-07-14 09:31:25,46.257507,14.424358,46468.98,26554.5,38134.29
2024-07-14 09:31:35,46.257519,14.424389,46766.24,26852.04,38289.02
2024-07-14 09:31:45,46.257526,14.424403,46791.56,26433.45,38609.88
2024-07-14 09:31:55,46.257507,14.424376,46575.44,26358.25,38399.41
2024-07-14 09:32:05,46.257496,14.42438,46908.33,26697.57,38569.82
2024-07-14 09:32:15,46.257507,14.424392,46592.63,26532.57,38300.08
2024-07-14 09:32:25,46.257492,14.424383,46619.48,26804.08,38143.37
2024-07-14 09:32:35,46.257507,14.424397,46731.65,26580.22,38436.17
2024-07-14 09:32:45,46.257504,14.4244,46747.07,26812.23,38293.5
2024-07-14 09:32:55,46.257507,14.424404,46796.73,26624.98,38484.34
2024-07-14 09:33:05,46.257507,14.424392,46792.5,26725.19,38409.67
2024-07-14 09:33:15,46.257515,14.424392,46649.63,26657.48,38282.72
2024-07-14 09:33:25,46.257526,14.424386,46546.59,26621.8,38182
2024-07-14 09:33:35,46.257519,14.424383,46588.1,26325.62,38437.12
2024-07-14 09:33:45,46.257526,14.424377,46988.85,26855.5,38558.19
2024-07-14 09:33:55,46.257519,14.424386,47055.95,26309.34,39013.86
2024-07-14 09:34:05,46.257515,14.42438,46935,26536.08,38713.44
2024-07-14 09:34:15,46.257511,14.424378,46501.04,26289.66,38356.22
2024-07-14 09:34:25,46.257511,14.424384,46636.06,26284.46,38523.36
2024-07-14 09:34:35,46.257515,14.424375,46862.83,26317.76,38775
2024-07-14 09:34:45,46.257515,14.424393,46565.36,26415.33,38347.91
2024-07-14 09:34:55,46.25753,14.424399,46900.05,26594.78,38630.71
2024-07-14 09:35:05,46.25753,14.424401,46638.8,26277.85,38531.18
2024-07-14 09:35:15,46.257526,14.424407,46514,26207.05,38428.41
2024-07-14 09:35:25,46.25753,14.424404,46547.11,26439.45,38309.12
2024-07-14 09:35:35,46.257538,14.424419,47050.02,26555.42,38839.59
2024-07-14 09:35:45,46.257542,14.424392,46652.62,26356.87,38493.93
2024-07-14 09:35:55,46.257557,14.424407,47050.29,26812.38,38662.97
2024-07-14 09:36:05,46.257542,14.424405,46971.36,26744.89,38613.71
2024-07-14 09:36:15,46.257542,14.424398,46861.1,26701.76,38509.46
2024-07-14 09:36:25,46.257523,14.424397,46473.05,26503.36,38174.8
2024-07-14 09:36:35,46.257515,14.424399,46495.59,26442.4,38244.47
2024-07-14 09:36:45,46.257507,14.424393,47011.05,26834.67,38599.73
2024-07-14 09:36:55,46.257511,14.424381,46643.16,26343.78,38491.43
2024-07-14 09:37:05,46.257515,14.424379,46482.54,26552.32,38152.34
2024-07-14 09:37:15,46.257507,14.424372,46604.72,26622.98,38252.02
2024-07-14 09:37:25,46.257507,14.424393,46576.23,26569.97,38254.18
2024-07-14 09:37:35,46.257507,14.42438,46801.12,26515.96,38564.86
2024-07-14 09:37:45,46.257511,14.424385,46747.89,26588.33,38450.3
2024-07-14 09:37:55,46.257526,14.424383,46812.35,26908.82,38305.5
2024-07-14 09:38:05,46.257526,14.424389,46374,26450.11,38091.19
2024-07-14 09:38:15,46.257526,14.424394,46729.64,26594.05,38424.16
2024-07-14 09:38:25,46.257523,14.424397,46718.31,26439.54,38516.89
2024-07-14 09:38:35,46.257519,14.4244,47146.79,26676.89,38873.68
2024-07-14 09:38:45,46.257519,14.424405,46547.05,26441.45,38307.67
2024-07-14 09:38:55,46.257515,14.424391,46857.1,26732.52,38483.25
2024-07-14 09:39:05,46.257519,14.424391,46904.69,26842.33,38464.78
2024-07-14 09:39:15,46.257507,14.424387,46707.71,26713.59,38314.41
2024-07-14 09:39:25,46.2575,14.424387,46693.77,26637.63,38350.29
2024-07-14 09:39:35,46.257504,14.424391,46449.12,26311.77,38278.08
2024-07-14 09:39:45,46.257507,14.424376,46873.67,26759.94,38484.37
2024-07-14 09:39:55,46.257504,14.424373,46633.7,26489.36,38379.88
2024-07-14 09:40:05,46.257504,14.424371,46933.73,26651.2,38632.75
2024-07-14 09:40:15,46.257504,14.424365,47025.3,26636.02,38754.37
2024-07-14 09:40:25,46.257515,14.42436,46692.2,26679.98,38318.93
2024-07-14 09:40:35,46.257526,14.424351,46472.77,26275.65,38331.56
2024-07-14 09:40:45,46.257538,14.424341,46358.89,26272.85,38195.34
2024-07-14 09:40:55,46.25753,14.424359,46670.69,26588.1,38356.57
2024-07-14 09:41:05,46.257534,14.424372,46728.82,26703.94,38346.86
2024-07-14 09:41:15,46.257538,14.424354,46891.86,26569.73,38638
2024-07-14 09:41:25,46.257538,14.424357,46494.32,26525.76,38185.16
2024-07-14 09:41:35,46.257534,14.424378,46906.05,26761.11,38522.98
2024-07-14 09:41:45,46.257526,14.424387,46773.79,26792.93,38339.62
2024-07-14 09:41:55,46.257534,14.424385,46590.57,26692.48,38186.28
2024-07-14 09:42:05,46.257538,14.424371,46584.86,26550.27,38278.36
2024-07-14 09:42:15,46.257534,14.424364,46530.94,26564.39,38202.9
2024-07-14 09:42:25,46.257534,14.424359,47038.15,26927.95,38567.77
2024-07-14 09:42:35,46.257534,14.42436,46833.02,26840.14,38378.88
2024-07-14 09:42:45,46.257545,14.424358,46573.68,26544.39,38268.83
2024-07-14 09:42:55,46.257542,14.424369,47188.04,26982.45,38712.52
2024-07-14 09:43:05,46.257542,14.424369,46842.87,26762.81,38444.85
2024-07-14 09:43:15,46.257545,14.424368,46704.99,26127.82,38712.96
2024-07-14 09:43:25,46.257542,14.424371,46660,26722.62,38249.93
2024-07-14 09:43:35,46.257534,14.424375,46779.56,26550.44,38514.95
2024-07-14 09:43:45,46.257534,14.424373,46872.66,26782.4,38467.51
2024-07-14 09:43:55,46.257534,14.424377,46588.37,26462.71,38343.2
2024-07-14 09:44:05,46.25753,14.424372,46618.78,26366.6,38446.23
2024-07-14 09:44:15,46.257538,14.424372,46909.61,26822.8,38484.4
2024-07-14 09:44:25,46.257545,14.424369,46590.54,26377.75,38404.33
2024-07-14 09:44:35,46.257549,14.424369,46854.25,26587.06,38580.43
2024-07-14 09:44:45,46.25753,14.424362,46670.99,26622.12,38333.33
2024-07-14 09:44:55,46.25753,14.424368,46945.64,26890.06,38481.39
2024-07-14 09:45:05,46.257534,14.424376,46544.72,26689.79,38132.22
2024-07-14 09:45:15,46.25753,14.424369,46772.25,26662.74,38428.39
2024-07-14 09:45:25,46.257523,14.424361,47054.89,26929.58,38587.04
2024-07-14 09:45:35,46.257534,14.424371,46617.56,26538.03,38326.62
2024-07-14 09:45:45,46.257534,14.424376,46862.74,26964.89,38327.68
2024-07-14 09:45:55,46.25753,14.424372,46793.34,26829.04,38338.22
2024-07-14 09:46:05,46.257542,14.424389,47018.71,26970.94,38513.99
2024-07-14 09:46:15,46.257549,14.424387,46738.61,26656.84,38391.54
2024-07-14 09:46:25,46.257542,14.424384,46883.82,26627.72,38588.3
2024-07-14 09:46:35,46.257538,14.424392,46642.72,26556.72,38344.28
2024-07-14 09:46:45,46.257545,14.42439,46995.8,26932.54,38512.9
2024-07-14 09:46:55,46.257534,14.424387,46543.78,26693.33,38128.59
2024-07-14 09:47:05,46.257542,14.424389,46553.36,26581.72,38218.15
2024-07-14 09:47:15,46.257538,14.424394,46539.56,26314.48,38385.92
2024-07-14 09:47:25,46.257542,14.424397,46493.79,26633.47,38109.46
2024-07-14 09:47:35,46.257545,14.424407,46631.7,26726.58,38212.64
2024-07-14 09:47:45,46.257553,14.424408,47071.99,27094.79,38492.14
2024-07-14 09:47:55,46.257549,14.424411,46777.75,26855.26,38300.82
2024-07-14 09:48:05,46.257545,14.424409,47071.42,26817.31,38685.28
2024-07-14 09:48:15,46.257549,14.424415,46924.05,26836.84,38492.21
2024-07-14 09:48:25,46.257538,14.424421,46548.77,26409.21,38331.99
2024-07-14 09:48:35,46.25753,14.424418,46965.24,26885.13,38508.75
2024-07-14 09:48:45,46.257526,14.424414,46808.02,26405.04,38649.25
2024-07-14 09:48:55,46.257515,14.424409,46718.67,26796.34,38269.96
2024-07-14 09:49:05,46.257515,14.424405,46650.08,26390.11,38468.06
2024-07-14 09:49:15,46.257511,14.424407,46722.87,26621.19,38397.12
2024-07-14 09:49:25,46.257519,14.424407,46491.71,26422.63,38253.42
2024-07-14 09:49:35,46.257523,14.424403,46696.01,26353.61,38548.73
2024-07-14 09:49:45,46.257519,14.424404,46604.68,26379.44,38420.33
2024-07-14 09:49:55,46.257526,14.424409,46839.05,26646.21,38521.12
2024-07-14 09:50:05,46.25753,14.42442,46767.19,26753.4,38359.16
2024-07-14 09:50:15,46.25753,14.424413,46793.09,26801.73,38357.01
2024-07-14 09:50:25,46.257534,14.424415,46983.82,26975.19,38468.41
2024-07-14 09:50:35,46.25753,14.424413,46655.29,26516.47,38387.41
2024-07-14 09:50:45,46.25753,14.424408,46932.02,26788.58,38535.52
2024-07-14 09:50:55,46.257526,14.424404,46780.87,26709.9,38406.13
2024-07-14 09:51:05,46.257515,14.4244,46688.05,26207.65,38638.49
2024-07-14 09:51:15,46.257519,14.424403,46549.79,26591.47,38207.02
2024-07-14 09:51:25,46.257519,14.424406,46873.32,26587.82,38603.05
2024-07-14 09:51:35,46.257519,14.424401,47090.91,26806.87,38716.21
2024-07-14 09:51:45,46.257511,14.424405,46921.29,26830.3,38493.4
2024-07-14 09:51:55,46.257519,14.424402,47108.44,26806.52,38737.78
2024-07-14 09:52:05,46.257523,14.42439,46750.87,26772.53,38325.91
2024-07-14 09:52:15,46.257526,14.424395,47124.65,26844.54,38731.17
2024-07-14 09:52:25,46.257538,14.424376,47180.65,27011.21,38683.43
2024-07-14 09:52:35,46.257538,14.424398,46913.57,27092.57,38299.8
2024-07-14 09:52:45,46.257538,14.424409,46809.89,26448.25,38621.95
2024-07-14 09:52:55,46.257523,14.424432,47063.42,26745.88,38724.98
2024-07-14 09:53:05,46.257511,14.424438,46448.88,26470.21,38168.4
2024-07-14 09:53:15,46.257519,14.424415,46635.21,26614.87,38294.8
2024-07-14 09:53:25,46.257523,14.424424,46648.65,26460.57,38417.89
2024-07-14 09:53:35,46.257538,14.424415,46828.81,26652.23,38504.5
2024-07-14 09:53:45,46.257523,14.424415,46469.27,26276.97,38326.42
2024-07-14 09:53:55,46.257507,14.424426,46811.49,26533.31,38565.51
2024-07-14 09:54:05,46.257534,14.424393,46990.25,26893.24,38533.59
2024-07-14 09:54:15,46.25753,14.424413,46820.04,26835.99,38365.94
2024-07-14 09:54:25,46.257526,14.424401,46809.33,26651.34,38481.42
2024-07-14 09:54:35,46.257526,14.424424,46697.72,26763.72,38267.23
2024-07-14 09:54:45,46.257504,14.424443,46863.84,26587.3,38591.91
2024-07-14 09:54:55,46.257511,14.424441,46783.32,26771.44,38366.24
2024-07-14 09:55:05,46.257507,14.42445,46470.77,26760.92,37991.91
2024-07-14 09:55:15,46.257507,14.424443,46459.41,26701.44,38019.87
2024-07-14 09:55:25,46.257507,14.424432,46641.93,26739.31,38216.22
2024-07-14 09:55:35,46.257507,14.424436,47086.89,26785.04,38726.44
2024-07-14 09:55:45,46.257519,14.42438,46822.97,26453.74,38634.05
2024-07-14 09:55:55,46.257519,14.424399,46719.01,26609.15,38400.77
2024-07-14 09:56:05,46.257523,14.424389,46755.98,26903.27,38240.5
2024-07-14 09:56:15,46.257507,14.424392,46672.93,26669.63,38302.66
2024-07-14 09:56:25,46.257507,14.424393,46886.43,26634.98,38586.47
2024-07-14 09:56:35,46.2575,14.4244,46421.42,26476.73,38130.45
2024-07-14 09:56:45,46.257511,14.42439,46958.66,26812.59,38551.28
2024-07-14 09:56:55,46.257511,14.424384,46694.51,26789.25,38245.43
2024-07-14 09:57:05,46.257523,14.42439,46890.25,26735.74,38521.36
2024-07-14 09:57:15,46.257526,14.4244,47010.3,26626.91,38742.43
2024-07-14 09:57:25,46.257534,14.424401,46507.11,26671.11,38099.39
2024-07-14 09:57:35,46.257545,14.424401,46636.44,26710.21,38229.86
2024-07-14 09:57:45,46.257549,14.424397,46845.55,26794.5,38426.04
2024-07-14 09:57:55,46.257549,14.42439,46833.31,26887.54,38346.05
2024-07-14 09:58:05,46.257542,14.424392,47139.68,27070.82,38591.7
2024-07-14 09:58:15,46.257549,14.4244,46800.51,26767.75,38389.78
2024-07-14 09:58:25,46.257553,14.424406,46743.17,26855.79,38258.21
2024-07-14 09:58:35,46.257553,14.424412,46635.18,26745.61,38203.56
2024-07-14 09:58:45,46.257553,14.424403,46672.45,26675.67,38297.86
2024-07-14 09:58:55,46.257565,14.424381,46754.48,26976.71,38186.89
2024-07-14 09:59:05,46.257553,14.424394,46688.43,26372.26,38526.79
2024-07-14 09:59:15,46.257549,14.424398,47004.58,26803.45,38613.55
2024-07-14 09:59:25,46.257545,14.424394,46884.86,26791.22,38476.23
2024-07-14 09:59:35,46.257538,14.424407,46995.88,26939.9,38507.85
2024-07-14 09:59:45,46.257542,14.424412,46825.73,26669.81,38488.58
2024-07-14 09:59:55,46.257542,14.424415,47071.17,26808.13,38691.33
2024-07-14 10:00:05,46.257542,14.424408,46425.84,26410.01,38182.06
2024-07-14 10:00:15,46.257542,14.424403,46673.66,26822.58,38196.59
2024-07-14 10:00:25,46.257538,14.424396,46541.05,26551.58,38224.11
2024-07-14 10:00:35,46.257538,14.424394,46696.33,26725.4,38292.3
2024-07-14 10:00:45,46.257542,14.424382,46685.32,26888.55,38164.45
2024-07-14 10:00:55,46.257538,14.424399,46747.9,27016.44,38150.73
2024-07-14 10:01:05,46.257549,14.424381,46709.21,26866.86,38208.93
2024-07-14 10:01:15,46.257561,14.424376,46641.53,26621.7,38297.75
2024-07-14 10:01:25,46.257549,14.42439,46830.27,26818.36,38390.76
2024-07-14 10:01:35,46.257553,14.424385,46693.19,26333.12,38559.31
2024-07-14 10:01:45,46.257553,14.424418,46816.87,26498,38596.31
2024-07-14 10:01:55,46.257549,14.424413,46839.05,26396.06,38692.95
2024-07-14 10:02:05,46.257553,14.424432,46336.09,26546.47,37977.86
2024-07-14 10:02:15,46.257549,14.424399,46874.32,26755.89,38487.97
2024-07-14 10:02:25,46.257553,14.424398,46762.97,26486.56,38538.78
2024-07-14 10:02:35,46.257534,14.424392,46555.29,26588.94,38215.49
2024-07-14 10:02:45,46.257542,14.424383,46629.63,26752.66,38191.86
2024-07-14 10:02:55,46.257545,14.424397,46491,26433.92,38244.75
2024-07-14 10:03:05,46.25753,14.42439,46716.56,26696.6,38337.04
2024-07-14 10:03:15,46.257538,14.424399,46709.14,26559.87,38422.87
2024-07-14 10:03:25,46.257538,14.424388,46882.12,26833.85,38443.17
2024-07-14 10:03:35,46.257538,14.424386,46709.8,26912.6,38177.45
2024-07-14 10:03:45,46.257542,14.424379,46596.93,26751.65,38152.63
2024-07-14 10:03:55,46.257545,14.424399,46749.55,26766.31,38328.64
2024-07-14 10:04:05,46.257545,14.424397,46724.54,26804.01,38271.76
2024-07-14 10:04:15,46.257557,14.424396,46554.46,26262.78,38439.35
2024-07-14 10:04:25,46.257557,14.424396,47032.08,26777.03,38665.32
2024-07-14 10:04:35,46.257565,14.424416,46709.62,26538.78,38438.04
2024-07-14 10:04:45,46.257565,14.424417,46680.37,26636.36,38334.86
2024-07-14 10:04:55,46.257561,14.424442,46707.13,26537.7,38435.75
2024-07-14 10:05:05,46.257553,14.424438,46929.04,26892.4,38459.51
2024-07-14 10:05:15,46.257561,14.424426,46688.36,26434.55,38483.99
2024-07-14 10:05:25,46.257553,14.42445,46945.12,26645.45,38650.54
2024-07-14 10:05:35,46.257568,14.424433,46883.55,26602.04,38605.68
2024-07-14 10:05:45,46.257572,14.424435,46888.09,26461.27,38707.81
2024-07-14 10:05:55,46.25758,14.424439,47115.77,26710.75,38812.77
2024-07-14 10:06:05,46.25758,14.424435,46567.26,26505.33,38288.08
2024-07-14 10:06:15,46.257557,14.424418,46635.45,26722.08,38220.35
2024-07-14 10:06:25,46.257561,14.424401,47076.58,26714.39,38762.68
2024-07-14 10:06:35,46.257568,14.424436,47022.64,26820.78,38623.5
2024-07-14 10:06:45,46.257561,14.424417,47043.61,26792.28,38668.79
2024-07-14 10:06:55,46.257576,14.424427,46803.75,26670.29,38461.49
2024-07-14 10:07:05,46.25758,14.424417,46785.21,26647.92,38454.44
2024-07-14 10:07:15,46.257584,14.424419,46848.98,26915.55,38345.54
2024-07-14 10:07:25,46.257587,14.424413,46854.74,26717.14,38491.05
2024-07-14 10:07:35,46.257587,14.424414,46866.97,26712.21,38509.36
2024-07-14 10:07:45,46.257572,14.424398,46784.02,26800.49,38346.82
2024-07-14 10:07:55,46.257572,14.424418,46824.34,26868.4,38348.5
2024-07-14 10:08:05,46.257572,14.42442,46765.86,26961.37,38211.64
2024-07-14 10:08:15,46.25758,14.424427,46701.88,27034.7,38081.37
2024-07-14 10:08:25,46.257565,14.424399,47122.45,27080.85,38563.62
2024-07-14 10:08:35,46.257565,14.424396,46814.45,26910.36,38306.99
2024-07-14 10:08:45,46.257572,14.424365,46887.42,26744.41,38511.9
2024-07-14 10:08:55,46.257565,14.424397,46874.05,26878.86,38401.88
2024-07-14 10:09:05,46.257576,14.424393,47185.79,27080.88,38640.98
2024-07-14 10:09:15,46.257568,14.424399,46655.23,26655.27,38291.09
2024-07-14 10:09:25,46.257561,14.424417,46870.57,26792.06,38458.23
2024-07-14 10:09:35,46.257553,14.424393,46957.83,26788.42,38567.06
2024-07-14 10:09:45,46.257542,14.424417,46956.96,26537.3,38739.23
2024-07-14 10:09:55,46.257549,14.424405,47034.57,27048.87,38478.7
2024-07-14 10:10:05,46.257545,14.424397,46724.84,26683.69,38356.12
2024-07-14 10:10:15,46.257545,14.424397,46621.95,26540.91,38329.97
2024-07-14 10:10:25,46.257549,14.424397,46808.82,26764.52,38402.16
2024-07-14 10:10:35,46.257553,14.424386,47278.83,26960.93,38838.07
2024-07-14 10:10:45,46.257549,14.424366,47194.32,26972.14,38727.36
2024-07-14 10:10:55,46.25753,14.424384,46911.84,26883.62,38444.66
2024-07-14 10:11:05,46.25753,14.424376,47028.87,26789.86,38652.53
2024-07-14 10:11:15,46.257538,14.424376,46843.94,26687.01,38498.81
2024-07-14 10:11:25,46.25753,14.424364,46719.15,26883.31,38209.5
2024-07-14 10:11:35,46.257538,14.424356,47319.77,26994.21,38864.8
2024-07-14 10:11:45,46.257538,14.424363,47085.72,27018,38562.84
2024-07-14 10:11:55,46.257534,14.424358,47094.77,26873.65,38674.59
2024-07-14 10:12:05,46.257538,14.424354,46900.41,26648.91,38593.84
2024-07-14 10:12:15,46.257542,14.42434,46797.93,26708.58,38427.82
2024-07-14 10:12:25,46.257534,14.424362,46711.4,26578.24,38412.91
2024-07-14 10:12:35,46.257542,14.424341,47019.65,26928.73,38544.66
2024-07-14 10:12:45,46.257545,14.424362,47017.67,26553.32,38801.84
2024-07-14 10:12:55,46.257549,14.424353,46843.22,26786.89,38428.5
2024-07-14 10:13:05,46.257553,14.424362,46950.8,26495.41,38760.43
2024-07-14 10:13:15,46.257553,14.424385,47049.67,26662.19,38765.95
2024-07-14 10:13:25,46.257549,14.424361,47060.74,26835.28,38659.82
2024-07-14 10:13:35,46.257545,14.42437,47235.97,26754.5,38928.57
2024-07-14 10:13:45,46.257545,14.424354,46856.05,26363.87,38735.46
2024-07-14 10:13:55,46.257545,14.424355,46834.3,26527.3,38597.33
2024-07-14 10:14:05,46.257542,14.424354,46866.75,26886.45,38387.64
2024-07-14 10:14:15,46.257545,14.424346,46980.87,26661.97,38682.57
2024-07-14 10:14:25,46.257538,14.424353,46824,26811.65,38387.79
2024-07-14 10:14:35,46.257538,14.424331,46979.62,26716.28,38643.56
2024-07-14 10:14:45,46.257542,14.424343,46743.9,26309.64,38636.7
2024-07-14 10:14:55,46.257542,14.424348,46773.71,26757.07,38364.55
2024-07-14 10:15:05,46.257542,14.42434,46576.89,26600.79,38233.56
2024-07-14 10:15:15,46.257542,14.424347,47032.45,26882.15,38592.76
2024-07-14 10:15:25,46.257538,14.424324,46732.37,26541.81,38463.57
2024-07-14 10:15:35,46.257534,14.424351,46740.18,26580.55,38446.3
2024-07-14 10:15:45,46.257534,14.424348,47068.55,26852.46,38657.39
2024-07-14 10:15:55,46.257538,14.424357,46691.76,26595.46,38377.11
2024-07-14 10:16:05,46.257534,14.424357,46583.17,26442.25,38351
2024-07-14 10:16:15,46.257538,14.424349,46799.21,26547.06,38541.15
2024-07-14 10:16:25,46.257545,14.424364,46713.93,26419.36,38525.43
2024-07-14 10:16:35,46.257538,14.424365,46604.8,26575.44,38285.16
2024-07-14 10:16:45,46.257542,14.424386,46748.29,26460.51,38538.86
2024-07-14 10:16:55,46.257534,14.424376,46734.41,26270,38652.2
2024-07-14 10:17:05,46.257549,14.424376,46574.67,26368.78,38391.24
2024-07-14 10:17:15,46.257542,14.424378,46442.86,26156.06,38377.07
2024-07-14 10:17:25,46.257549,14.424385,46621.25,26355.14,38457.09
2024-07-14 10:17:35,46.257561,14.42437,46564.73,26819.99,38065.24
2024-07-14 10:17:45,46.257553,14.424399,46775.84,26708.3,38401.12
2024-07-14 10:17:55,46.257549,14.424399,46767.49,26611.45,38458.14
2024-07-14 10:18:05,46.257545,14.424336,46818.24,26830.79,38367.39
2024-07-14 10:18:15,46.257534,14.42436,46936.82,26715.31,38592.19
2024-07-14 10:18:25,46.257534,14.424365,46971.59,26610.27,38706.89
2024-07-14 10:18:35,46.25753,14.424348,46850.16,26463.01,38660.66
2024-07-14 10:18:45,46.257534,14.424357,46897.89,26565.57,38648.2
2024-07-14 10:18:55,46.25753,14.42436,46717.4,26494.3,38478.14
2024-07-14 10:19:05,46.257526,14.424351,47015.23,26631.43,38745.3
2024-07-14 10:19:15,46.257523,14.424363,46746.68,26522.67,38494.15
