Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-13 09:11:45,46.257507,14.424377,47489.94,27042.71,39038.27
2024-07-13 09:11:55,46.257507,14.424377,47489.95,27003.83,39065.19
2024-07-13 09:12:05,46.257507,14.424377,47489.95,26981.75,39080.43
2024-07-13 09:12:15,46.257507,14.424377,47489.94,26970.26,39088.36
2024-07-13 09:12:25,46.257507,14.424377,47489.96,26970.68,39088.09
2024-07-13 09:12:35,46.257507,14.424377,47489.99,26981.53,39080.64
2024-07-13 09:12:45,46.257507,14.424377,47489.95,26991.29,39073.85
2024-07-13 09:12:55,46.257507,14.424377,47489.99,26988.76,39075.64
2024-07-13 09:13:05,46.257507,14.424377,47489.97,26963.77,39092.87
2024-07-13 09:13:15,46.257507,14.424377,47489.95,26954.37,39099.34
2024-07-13 09:13:25,46.257507,14.424377,47489.94,26971.93,39087.21
2024-07-13 09:13:35,46.257507,14.424377,47489.97,27000.89,39067.23
2024-07-13 09:13:45,46.257507,14.424377,47489.95,26980.59,39081.24
2024-07-13 09:13:55,46.257507,14.424377,47489.95,26958.16,39096.71
2024-07-13 09:14:05,46.257507,14.424377,47490,26957.56,39097.18
2024-07-13 09:14:15,46.257507,14.424377,47489.95,26955.06,39098.84
2024-07-13 09:14:25,46.257507,14.424377,47489.94,26952.92,39100.31
2024-07-13 09:14:35,46.257507,14.424377,47490,26943.31,39107
2024-07-13 09:14:46,46.257507,14.424377,47322.79,26890,38940.65
2024-07-13 09:14:56,46.257507,14.424377,47239.75,27013.15,38754.14
2024-07-13 09:15:06,46.257507,14.424377,47020.3,26567.97,38795
2024-07-13 09:15:16,46.257507,14.424377,47361.07,27155.95,38802.38
2024-07-13 09:15:26,46.257507,14.424377,47676.71,27462.59,38972.75
2024-07-13 09:15:36,46.257507,14.424377,47664.47,27522.74,38915.3
2024-07-13 09:15:46,46.257507,14.424377,47556.32,27426.72,38850.73
2024-07-13 09:15:56,46.257507,14.424377,47616.93,27330.37,38992.6
2024-07-13 09:16:06,46.257507,14.424377,47568.09,27264.56,38979.07
