Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-19 14:21:01,46.060337,14.515861,44537.66,43995.15,6930.35
2024-07-19 14:21:11,46.060337,14.515861,38967.94,38963.6,581.49
2024-07-19 14:21:21,46.060352,14.51586,43613.5,43195.03,6027.17
2024-07-19 14:21:31,46.060352,14.51586,22468.37,22213.91,3371.9
2024-07-19 14:22:11,46.060406,14.51441,10469.58,7792.02,-6992.6
2024-07-19 14:22:21,46.060421,14.514361,28871.92,27065.31,10052.71
2024-07-19 14:22:31,46.060471,14.514233,13318.07,8784.42,-10010.24
2024-07-19 14:22:41,46.060661,14.514126,11920.96,10644.13,-5367.65
2024-07-19 14:22:51,46.060516,14.513335,32239.56,32061.56,3383.18
2024-07-19 14:23:01,46.060925,14.513211,8654.62,8235.68,-2660.07
2024-07-19 14:23:11,46.061623,14.513532,8778.86,8700.42,1170.96
2024-07-19 14:23:21,46.062263,14.513525,4712.49,4617.84,939.72
2024-07-19 14:23:31,46.062992,14.513231,4950.28,4924.79,-501.71
2024-07-19 14:23:41,46.063473,14.512999,5375.83,5118.9,1642.08
2024-07-19 14:23:51,46.063686,14.512964,3401.12,3397.55,155.79
2024-07-19 14:24:01,46.063686,14.512964,6358.48,6352.66,-271.94
2024-07-19 14:24:11,46.063694,14.512963,6479.02,6477.96,-117.38
2024-07-19 14:24:21,46.063694,14.512963,6690.37,6654.14,-695.36
2024-07-19 14:24:31,46.063797,14.51295,6762.98,6752.79,371.29
2024-07-19 14:24:41,46.063896,14.51264,23023.71,23023.21,151.42
2024-07-19 14:24:51,46.063843,14.512467,28389.4,28047.7,4391.4
2024-07-19 14:25:01,46.063595,14.511199,28303.63,28267.83,1423.11
2024-07-19 14:25:11,46.063541,14.510895,27216.19,27081.06,2708.69
2024-07-19 14:25:21,46.063488,14.509663,22830.61,22818.06,756.97
2024-07-19 14:25:31,46.063869,14.508619,12296.57,9704.66,-7551.5
2024-07-19 14:25:41,46.0648,14.508965,8805.46,8798.51,-349.97
2024-07-19 14:25:51,46.065086,14.509029,10946.57,10912.15,-867.4
2024-07-19 14:26:01,46.065994,14.509371,11642.83,11641.63,-166.89
2024-07-19 14:26:11,46.067028,14.509745,10434.18,10376.52,1095.4
2024-07-19 14:26:21,46.067444,14.509869,8533.79,8336.58,1823.99
2024-07-19 14:26:31,46.067448,14.509868,10088.53,10015.4,1212.54
2024-07-19 14:26:41,46.067753,14.50995,7385.98,7355.41,671.34
2024-07-19 14:26:51,46.06876,14.510201,10048.83,10031.92,582.68
2024-07-19 14:27:01,46.07,14.510456,10951.58,10577.82,2836.72
2024-07-19 14:27:11,46.071293,14.510765,9798.66,9797.15,172.13
2024-07-19 14:27:21,46.072639,14.511075,9696.89,9631.56,1123.73
2024-07-19 14:27:31,46.074039,14.511382,10002.01,10001.06,137.91
2024-07-19 14:27:41,46.075279,14.511653,10190.24,10190.02,-67.58
