Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-03 05:45:45,46.060337,14.515849,24947.65,16184.66,-18985.31
2024-07-03 05:45:55,46.060314,14.515858,59599.11,58933.49,8882.45
2024-07-03 05:46:05,46.060322,14.515849,39439.32,16637.51,35758.26
2024-07-03 05:46:15,46.060143,14.515722,35349.88,11578.3,33399.95
2024-07-03 05:46:25,46.060146,14.515725,50375.47,33065.07,38005.12
2024-07-03 05:46:35,46.060246,14.515343,53458.31,18134.91,50288.33
2024-07-03 05:46:45,46.060287,14.51517,28897.76,20658.57,20206.54
2024-07-03 05:46:55,46.060295,14.515137,40605.49,27783.51,29612.2
2024-07-03 05:47:05,46.060295,14.515137,40536.21,26541.56,30638.71
2024-07-03 05:47:45,46.060337,14.514455,41834.44,19363.93,37083.13
2024-07-03 05:47:55,46.060413,14.514486,48889.83,23515.18,42863.18
2024-07-03 05:48:05,46.060665,14.514244,45785.48,18319.38,41960.82
2024-07-03 05:48:15,46.060619,14.51398,53341.12,29442.93,44479.09
2024-07-03 05:48:25,46.060703,14.513903,38872.12,22073.3,31997.05
2024-07-03 05:48:35,46.060478,14.514003,36782,14157.69,33948.12
2024-07-03 05:48:45,46.060413,14.513705,59279.77,25099.81,53703.73
2024-07-03 05:48:55,46.060352,14.513409,42131.86,21421.96,36279.39
2024-07-03 05:49:05,46.060284,14.513274,43190.83,22239.63,37024.94
2024-07-03 05:49:15,46.060246,14.513196,49948.26,21217.89,45217.58
2024-07-03 05:49:25,46.060234,14.513183,51749.84,21642.13,47007.07
2024-07-03 05:49:35,46.060452,14.513166,41778.91,18807.31,37306.33
2024-07-03 05:49:45,46.059238,14.512965,47732.54,23622.15,41477.58
2024-07-03 05:49:55,46.059578,14.512954,47971.76,20285.29,43471.79
2024-07-03 05:50:05,46.059464,14.513032,54147.77,23493.1,48785.81
2024-07-03 05:50:15,46.059429,14.513041,53049.4,21666.57,48423.12
2024-07-03 05:50:25,46.059429,14.513041,43601.82,20320.21,38577.3
2024-07-03 05:50:45,46.059078,14.513204,42623.48,23990.78,35230.71
2024-07-03 05:50:55,46.05899,14.513244,39205.34,16449.34,35587.61
2024-07-03 05:51:05,46.05899,14.513244,28866.59,17907.11,22641.02
2024-07-03 05:51:35,46.058201,14.512965,42552.54,33912.12,25703.83
2024-07-03 05:51:45,46.05822,14.512659,42700.95,19627.45,37922.74
2024-07-03 05:51:55,46.058208,14.512466,43930.55,23315.57,37232.75
2024-07-03 05:52:05,46.058208,14.512292,41982.41,24635.05,33994.66
2024-07-03 05:52:15,46.058193,14.51206,39916.38,19534.74,34809.65
2024-07-03 05:52:25,46.058147,14.511827,45161.77,31644.26,32221.51
2024-07-03 05:52:35,46.058128,14.511505,45434.8,22028.82,39737.29
2024-07-03 05:52:45,46.058102,14.511298,48030.71,26680.99,39938.38
2024-07-03 05:52:55,46.057987,14.511207,46833.99,20997.79,41863.06
2024-07-03 05:53:05,46.057903,14.511036,46232.34,21986.22,40669.83
2024-07-03 05:53:15,46.05788,14.510834,45510.77,22457.86,39583.77
2024-07-03 05:53:25,46.057919,14.510638,44378.51,21965.42,38561.28
2024-07-03 05:53:35,46.05785,14.510423,45265.3,23486.65,38695.28
2024-07-03 05:53:45,46.057858,14.510208,45708.63,23193.43,39387.11
2024-07-03 05:53:55,46.057846,14.509966,46648.3,23250.88,40440.82
2024-07-03 05:54:05,46.057735,14.509814,44633.85,22271.11,38680.47
2024-07-03 05:54:15,46.057728,14.509756,38635.27,21194.05,32303.19
2024-07-03 05:54:25,46.057739,14.509708,41661.76,23559.17,34360.84
2024-07-03 05:54:35,46.057739,14.509708,41527.11,22902.21,34640.87
2024-07-03 05:54:45,46.057739,14.509708,42029.91,23423.22,34897.93
2024-07-03 05:54:55,46.057571,14.509762,49369.88,25681.24,42164.67
2024-07-03 05:55:05,46.05756,14.509489,46330.76,25722.92,38534.02
2024-07-03 05:55:15,46.057545,14.509259,47501.14,26280.34,39568.95
2024-07-03 05:55:25,46.057495,14.509114,46930.51,25435.13,39440.16
2024-07-03 05:55:35,46.057487,14.508848,47768.09,24524.13,40992.16
2024-07-03 05:55:45,46.057491,14.508601,46033.25,22797.99,39991.4
2024-07-03 05:55:55,46.057526,14.508379,50019.97,27746.69,41618.73
2024-07-03 05:56:05,46.05751,14.508161,46903.65,25691.79,39241.36
2024-07-03 05:56:15,46.05748,14.507916,44279.34,23693.9,37406.68
2024-07-03 05:56:25,46.057442,14.507754,49902.16,25395.67,42956.79
2024-07-03 05:56:35,46.057503,14.507509,47716.04,28185.35,38502.04
2024-07-03 05:56:45,46.05743,14.507259,44605.42,23062.91,38180.44
2024-07-03 05:56:55,46.057316,14.507205,28221.07,11083.31,25953.6
2024-07-03 05:57:05,46.057224,14.507097,43005.81,18161.6,38982.77
2024-07-03 05:57:15,46.057285,14.507091,45592.67,18774.21,41547.81
2024-07-03 05:57:25,46.057224,14.507148,44276.46,20817.01,39077.57
2024-07-03 05:57:35,46.057243,14.507043,38421.92,23120.56,30686.86
2024-07-03 05:57:45,46.057243,14.507043,33487.35,21334.08,25812
2024-07-03 05:57:55,46.057529,14.506781,51582.57,25603.24,44779.86
2024-07-03 05:58:05,46.057556,14.506677,40741.7,22085.4,34236.26
2024-07-03 05:58:15,46.057564,14.506642,54450.39,19469.11,50850.75
2024-07-03 05:58:25,46.057579,14.506698,32300.3,12789.12,29660.55
2024-07-03 05:58:35,46.057579,14.506696,32086.43,12272.27,29646.76
2024-07-03 05:58:45,46.057579,14.506772,31595.53,4629.9,31254.46
2024-07-03 05:58:55,46.057579,14.506772,31295.12,5151.97,30868.13
2024-07-03 05:59:05,46.057579,14.506725,31519.54,4857.5,31143
2024-07-03 05:59:15,46.057579,14.506804,31534.96,4723.97,31179.12
2024-07-03 05:59:25,46.057579,14.506741,31375.74,5275.31,30929.09
2024-07-03 05:59:35,46.057579,14.506709,31531.22,5168.03,31104.82
2024-07-03 05:59:45,46.057579,14.506799,31539.8,5054.24,31132.2
2024-07-03 05:59:55,46.057579,14.506799,28415.41,3178.37,28237.09
2024-07-03 06:00:05,46.057579,14.506728,28815.36,3366.97,28617.97
2024-07-03 06:00:14,46.057579,14.506807,33227.53,4857.26,32870.59
2024-07-03 06:00:24,46.057579,14.506711,32819.86,4182.44,32552.28
2024-07-03 06:00:35,46.057579,14.506686,33445.72,5632.51,32968.03
2024-07-03 06:00:44,46.057579,14.506727,32765.78,5024.08,32378.31
2024-07-03 06:00:54,46.057579,14.506685,33167.32,4179.68,32902.91
2024-07-03 06:01:05,46.057579,14.506703,33720.3,5384.62,33287.61
2024-07-03 06:01:15,46.057583,14.506901,34176.79,4602.8,33865.43
2024-07-03 06:01:24,46.057583,14.506735,34846.98,6005.71,34325.55
2024-07-03 06:01:34,46.057579,14.506701,33936.46,4634.14,33618.57
2024-07-03 06:01:55,46.057579,14.506707,34021.77,5432.82,33585.2
2024-07-03 06:02:04,46.057579,14.506694,33788.33,5069.63,33405.84
