Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-08-22 06:16:31,46.057701,14.508669,47380.17,24116.62,40783.2
2024-08-22 06:16:41,46.057571,14.508606,44808.24,22686.27,38640.8
2024-08-22 06:16:51,46.05748,14.508551,45822,23292.12,39460.51
2024-08-22 06:17:01,46.057461,14.508416,47811.43,28773.41,38184.07
2024-08-22 06:17:11,46.057507,14.50814,47569.61,26365.78,39594.36
2024-08-22 06:17:21,46.057518,14.5079,44753.33,25397.3,36848.85
2024-08-22 06:17:31,46.057487,14.507747,52534.45,29094.56,43742.15
2024-08-22 06:17:41,46.057518,14.507522,47208.95,31225.15,35407.27
2024-08-22 06:17:51,46.057587,14.507309,41479.31,19934.95,36374.87
2024-08-22 06:18:01,46.057598,14.507159,28691.1,18575.46,21866.21
2024-08-22 06:18:11,46.057358,14.507153,47464.99,20879.12,42626.14
2024-08-22 06:18:21,46.057133,14.507132,47331.37,25701.56,39745.3
2024-08-22 06:18:31,46.057053,14.506998,125819.62,91639.64,86213.42
2024-08-22 06:18:41,46.057053,14.506998,42891.75,25410.84,34554.17
2024-08-22 06:18:51,46.057533,14.506613,38438.21,20850.56,32291.64
2024-08-22 06:19:01,46.057526,14.506675,40737.74,18063.78,36513.88
2024-08-22 06:19:11,46.057526,14.506592,46565.02,16343.41,43602.69
2024-08-22 06:19:21,46.057514,14.50648,34193.04,2723.27,34084.42
2024-08-22 06:19:31,46.057541,14.506577,35323.35,12263.14,33126.34
2024-08-22 06:19:41,46.05756,14.506631,40881.67,16541.92,37385.5
2024-08-22 06:19:51,46.05756,14.506631,40568.32,16283.9,37156.74
2024-08-22 06:20:01,46.05756,14.506779,41016.54,16093.58,37727.36
2024-08-22 06:20:11,46.05756,14.506711,40850.08,16225.1,37489.67
2024-08-22 06:20:21,46.05756,14.506743,40887.04,16259.89,37514.87
2024-08-22 06:20:31,46.056835,14.506983,37461.6,13404.42,34981.32
2024-08-22 06:20:41,46.057484,14.506836,32236.62,6793.52,31512.66
2024-08-22 06:20:50,46.057484,14.506836,32077.57,6724.6,31364.8
