Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-06-27 05:24:29,46.257668,14.424743,21452.95,21403.22,-1459.82
2024-06-27 05:24:39,46.257679,14.424686,22691.4,22026.9,-5451.18
2024-06-27 05:24:49,46.257679,14.424686,22176.63,21550.49,-5232.5
2024-06-27 05:24:59,46.257698,14.424633,26291.06,25751.82,5297.49
2024-06-27 05:25:09,46.257694,14.424737,25450.01,25008.05,4722.33
2024-06-27 05:25:19,46.25742,14.424521,7569.52,5312.66,5391.97
2024-06-27 05:25:29,46.256836,14.423862,6928.38,5545.31,4153.55
2024-06-27 05:25:39,46.256466,14.422958,15853.96,15283.46,4214.75
2024-06-27 05:25:49,46.256145,14.421701,14715.41,13593.1,5636.56
2024-06-27 05:25:59,46.255798,14.420155,16192.68,15229.96,5500.11
2024-06-27 05:26:09,46.25563,14.418981,21123.8,20068.21,6594.08
2024-06-27 05:26:19,46.255215,14.418992,12466,10430.29,6827.16
2024-06-27 05:26:29,46.253849,14.419575,12432.64,10241.65,7048.35
2024-06-27 05:26:39,46.252144,14.419988,12005.06,9846.8,6867.45
2024-06-27 05:26:49,46.250782,14.420337,10497.16,9066.61,5290.26
2024-06-27 05:26:59,46.2495,14.420339,19150.46,18466.37,-5072.81
2024-06-27 05:27:09,46.248432,14.420101,18361.73,17679.38,-4959.07
2024-06-27 05:27:19,46.247284,14.420184,17370.2,16078.31,-6573.57
2024-06-27 05:27:29,46.246155,14.420195,16146.62,16020.87,-2011.21
2024-06-27 05:27:39,46.245007,14.419868,15614.63,15464.96,-2156.75
2024-06-27 05:27:49,46.243977,14.419434,14035.65,12835.27,-5679.37
2024-06-27 05:27:59,46.24353,14.419257,12685.59,11433.64,-5495.08
2024-06-27 05:28:09,46.243145,14.419217,17116.3,16627.56,-4061.04
2024-06-27 05:28:19,46.242199,14.41934,13965.93,13771.23,-2323.84
2024-06-27 05:28:29,46.240894,14.419253,15793.41,15521.48,-2918.11
2024-06-27 05:28:39,46.239613,14.419265,13348.61,12685.73,-4154.25
2024-06-27 05:28:49,46.238331,14.419122,15403,15207.35,-2447.21
2024-06-27 05:28:59,46.237106,14.418663,15275.28,14988.77,-2944.66
2024-06-27 05:29:09,46.236687,14.418841,23693.29,22067.77,-8624.7
2024-06-27 05:29:19,46.236649,14.420581,19507.73,18507.47,-6166.42
2024-06-27 05:29:29,46.236523,14.422506,20112.24,18878.48,-6935.8
2024-06-27 05:29:39,46.236465,14.424448,16911.02,15574.93,-6588.18
2024-06-27 05:29:49,46.236423,14.42668,17000.13,15624.96,-6698.16
2024-06-27 05:29:59,46.23637,14.42906,17224.15,16018.47,-6330.85
2024-06-27 05:30:09,46.236244,14.431474,14164.05,13173.06,-5204.88
2024-06-27 05:30:19,46.235657,14.432116,26034.72,24065.5,-9932.68
2024-06-27 05:30:29,46.23418,14.431877,24937.36,22724.51,-10269.78
2024-06-27 05:30:39,46.232498,14.433311,22822.32,20081.57,-10843.82
2024-06-27 05:30:49,46.230713,14.435363,21849.85,18122.46,-12206.25
2024-06-27 05:30:59,46.229237,14.438023,21196.9,16901.65,-12792.29
2024-06-27 05:31:09,46.22765,14.440537,20603.17,17500.12,-10873.66
2024-06-27 05:31:19,46.225487,14.441751,24948.73,22379.47,-11027.16
2024-06-27 05:31:29,46.223198,14.441249,27490.09,24454.17,-12557.82
2024-06-27 05:31:39,46.221256,14.439452,18056.45,15857.22,-8636.21
2024-06-27 05:31:49,46.219204,14.437768,23034.03,14140.38,-18182.85
2024-06-27 05:31:59,46.218639,14.436223,24366.73,18172.05,-16233.12
2024-06-27 05:32:09,46.219646,14.436555,105490.62,77075.99,-72024.74
2024-06-27 05:32:19,46.218765,14.438665,33509.91,28723.16,-17259.59
2024-06-27 05:32:29,46.217213,14.441404,35311.18,35062.14,4186.39
2024-06-27 05:32:39,46.2155,14.444321,34888.77,34846.52,1716.31
2024-06-27 05:32:49,46.213799,14.447115,22937.06,19654.24,-11824.54
2024-06-27 05:32:59,46.212284,14.449503,22811.27,19792.98,-11339.83
2024-06-27 05:33:09,46.210701,14.452015,24103.22,21081.37,-11685.08
2024-06-27 05:33:19,46.208633,14.455077,24085.21,21132.3,-11555.23
2024-06-27 05:33:29,46.206367,14.458261,22598.1,19318.37,-11724.96
2024-06-27 05:33:39,46.204098,14.461384,23381.08,19742.62,-12526.13
2024-06-27 05:33:49,46.201797,14.464411,23349.26,19912.48,-12193.47
2024-06-27 05:33:59,46.199505,14.467312,23377.38,20006.92,-12092.36
