Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-06-28 08:38:33,46.257534,14.424359,45666.7,26880.8,36917.07
2024-06-28 08:38:43,46.257534,14.424358,45679.14,27289.28,36631.66
2024-06-28 08:38:53,46.25753,14.424355,45415,26913.38,36581.31
2024-06-28 08:39:03,46.257545,14.424351,45512.01,27151.94,36525.54
2024-06-28 08:39:13,46.257542,14.424351,45432.1,27150.59,36426.93
2024-06-28 08:39:23,46.257549,14.424348,45485.88,27227.11,36436.93
2024-06-28 08:39:33,46.257545,14.424356,45405.87,26983.4,36518.34
2024-06-28 08:39:43,46.257542,14.424365,45462.73,26882.06,36663.54
2024-06-28 08:39:53,46.257542,14.424364,45393.37,27053.15,36451.13
2024-06-28 08:40:03,46.257545,14.424363,45249.7,26884.6,36397.17
2024-06-28 08:40:13,46.257545,14.424367,45276.13,26668.6,36588.43
2024-06-28 08:40:23,46.257538,14.42436,45395.53,26769.43,36662.68
2024-06-28 08:40:33,46.257545,14.424347,45243.17,26687.73,36533.68
2024-06-28 08:40:43,46.257549,14.424355,45680.6,27080.56,36788.04
2024-06-28 08:40:53,46.257545,14.42435,45666.48,27011.98,36820.93
2024-06-28 08:41:03,46.257549,14.424373,45565.38,27024.67,36686.11
2024-06-28 08:41:13,46.257545,14.424369,45469.08,27055.29,36543.8
2024-06-28 08:41:23,46.257542,14.424391,45593.19,27172.21,36611.61
2024-06-28 08:41:33,46.257545,14.424396,45443.3,26959.03,36582.85
2024-06-28 08:41:43,46.257545,14.424389,45546.36,27033.39,36656.06
2024-06-28 08:41:53,46.257545,14.424372,45510.4,27131.46,36538.75
2024-06-28 08:42:03,46.257549,14.424373,45686.11,27024.99,36835.72
2024-06-28 08:42:13,46.257545,14.424366,45364.32,26751.05,36637.45
2024-06-28 08:42:23,46.257542,14.424354,45295.93,26816.28,36504.91
2024-06-28 08:42:33,46.257545,14.424355,45261.27,26936.08,36373.48
2024-06-28 08:42:43,46.257545,14.424369,45433.15,26788.86,36695.07
2024-06-28 08:42:53,46.257553,14.42437,45408.12,26963.79,36535.61
2024-06-28 08:43:03,46.257545,14.424385,45613.21,27054.72,36723.39
2024-06-28 08:43:13,46.257542,14.424377,45409.72,27049.94,36473.87
2024-06-28 08:43:23,46.257542,14.424397,45804.73,27361.07,36734.79
2024-06-28 08:43:33,46.257538,14.424391,45600.64,27084.41,36685.87
2024-06-28 08:43:43,46.257538,14.424387,45699.43,27247.58,36687.98
2024-06-28 08:43:53,46.257534,14.424385,45574.21,27046.27,36681.18
2024-06-28 08:44:03,46.257538,14.424383,45649.89,27131.24,36712.5
2024-06-28 08:44:13,46.257538,14.42438,45902.05,27268.99,36924.26
2024-06-28 08:44:23,46.257542,14.424386,45506.46,26809.89,36770.48
2024-06-28 08:44:33,46.257534,14.424386,45577.86,27001.16,36718.91
2024-06-28 08:44:43,46.257534,14.424392,45586.62,27014.64,36719.87
2024-06-28 08:44:53,46.257526,14.424389,45870.85,27301.27,36861.57
2024-06-28 08:45:03,46.25753,14.424389,45626.59,27026.37,36760.86
2024-06-28 08:45:13,46.257542,14.424381,45541.92,26837.86,36793.96
2024-06-28 08:45:23,46.257549,14.424389,45448.99,26740.98,36749.57
2024-06-28 08:45:33,46.257549,14.424383,45645.29,27045.23,36770.2
2024-06-28 08:45:43,46.257553,14.424391,45754.2,27095.27,36868.59
2024-06-28 08:45:53,46.257553,14.424388,45845.87,26966.4,37076.37
2024-06-28 08:46:03,46.257557,14.424397,45702.61,27113.28,36791.29
2024-06-28 08:46:13,46.257545,14.424397,45608.25,26622.28,37031.97
2024-06-28 08:46:23,46.257538,14.424386,46039.62,27222.67,37129.14
2024-06-28 08:46:33,46.257545,14.424382,45728.68,27108.39,36827.26
2024-06-28 08:46:43,46.257549,14.424375,45714.62,27203.56,36739.52
2024-06-28 08:46:53,46.257549,14.424362,45697.03,27063.96,36820.65
2024-06-28 08:47:03,46.257561,14.424371,45616.63,26955.19,36800.74
2024-06-28 08:47:13,46.257561,14.424371,45394.7,26874.61,36584.61
2024-06-28 08:47:23,46.257553,14.424376,45490.43,27013.83,36600.99
2024-06-28 08:47:33,46.257561,14.424369,45749.4,27207.32,36780.02
2024-06-28 08:47:43,46.257553,14.42438,45809.14,27138.45,36905.03
2024-06-28 08:47:53,46.257553,14.424381,45439.5,26853.82,36655.43
2024-06-28 08:48:03,46.257545,14.424389,45709.96,27031.24,36860.72
2024-06-28 08:48:13,46.257538,14.42439,45642.21,27180.34,36666.62
2024-06-28 08:48:23,46.257538,14.424396,45387.95,26837.78,36603.27
2024-06-28 08:48:33,46.257538,14.424397,45786.86,27229.05,36810.54
2024-06-28 08:48:43,46.257538,14.424401,45573.86,27297.07,36494.46
2024-06-28 08:48:53,46.257534,14.424394,45473.14,26780.01,36751.02
2024-06-28 08:49:03,46.257542,14.424392,45637.05,27178.92,36661.24
2024-06-28 08:49:13,46.257542,14.424379,45568.66,26978.51,36724.14
2024-06-28 08:49:23,46.257538,14.424389,45783.15,26944.62,37014.66
2024-06-28 08:49:33,46.25753,14.424394,45410.92,26706.61,36727.49
2024-06-28 08:49:43,46.257523,14.424393,45466.18,26869.04,36677.35
2024-06-28 08:49:53,46.257526,14.424394,45564.31,27167.83,36578.89
2024-06-28 08:50:03,46.25753,14.424397,45959.54,27147.1,37085.22
2024-06-28 08:50:13,46.257526,14.424415,45581.65,27111.32,36642.37
2024-06-28 08:50:23,46.257534,14.424424,45514.48,26978.8,36656.68
2024-06-28 08:50:33,46.257534,14.424425,45309.42,26647.24,36645.17
2024-06-28 08:50:43,46.257538,14.42443,45493.28,27057.83,36572.01
2024-06-28 08:50:53,46.257534,14.424416,45599.64,27223.48,36581.55
2024-06-28 08:51:03,46.25753,14.424399,45893.53,27475.62,36760.12
2024-06-28 08:51:13,46.25753,14.424392,45428.17,27271.9,36331.28
2024-06-28 08:51:23,46.257519,14.424387,45495.68,26918.37,36677.76
2024-06-28 08:51:33,46.257519,14.424386,45622.23,27281.02,36566.84
2024-06-28 08:51:43,46.257519,14.424378,45625.79,27227.05,36611.49
2024-06-28 08:51:53,46.257523,14.424386,45343.59,27004.13,36425.51
2024-06-28 08:52:03,46.25753,14.424391,45860.5,27001.98,37068.57
2024-06-28 08:52:13,46.25753,14.424396,45549.16,26888.82,36765.71
2024-06-28 08:52:23,46.25753,14.424404,45550.32,27077.53,36628.4
2024-06-28 08:52:33,46.257538,14.424409,45611.51,27154.27,36647.71
2024-06-28 08:52:43,46.257542,14.424406,45488.42,27191.83,36466.43
2024-06-28 08:52:53,46.257534,14.424409,45588.08,27249.11,36548.04
2024-06-28 08:53:03,46.25753,14.424396,45704.46,27256.88,36687.34
2024-06-28 08:53:13,46.257523,14.424393,45357.82,27071.39,36393.29
2024-06-28 08:53:23,46.257515,14.424393,45418.87,27116.8,36435.6
2024-06-28 08:53:33,46.257534,14.424397,45678.27,26923.22,36900.46
2024-06-28 08:53:43,46.257526,14.424401,45836.85,27011.94,37032.04
2024-06-28 08:53:53,46.257538,14.424394,45902.5,27038.46,37093.96
2024-06-28 08:54:03,46.257534,14.424397,45621.54,26659.49,37021.57
2024-06-28 08:54:13,46.257538,14.424383,45452.43,26995.31,36567.42
2024-06-28 08:54:23,46.257534,14.424381,45328.14,26824.4,36538.9
2024-06-28 08:54:33,46.257534,14.424376,45599.02,27196.02,36601.19
2024-06-28 08:54:43,46.25753,14.424389,45625.39,27122.77,36688.3
2024-06-28 08:54:53,46.257538,14.424398,45675.97,27157.24,36725.72
2024-06-28 08:55:03,46.257538,14.424395,45804.53,27314.39,36769.27
2024-06-28 08:55:13,46.25753,14.424387,45852.8,27182.96,36926.49
2024-06-28 08:55:23,46.257526,14.424388,45521.63,27069.67,36598.52
2024-06-28 08:55:33,46.257538,14.424386,45675.43,27315.44,36607.54
2024-06-28 08:55:43,46.257519,14.424386,45556.51,27193.34,36550.21
2024-06-28 08:55:53,46.257542,14.424392,45509.39,26899.63,36708.5
2024-06-28 08:56:03,46.257545,14.424401,45535.97,27176.01,36537.5
2024-06-28 08:56:13,46.257534,14.424401,45438.82,26859.38,36650.52
2024-06-28 08:56:23,46.257545,14.424409,45417.68,26598.33,36814.32
2024-06-28 08:56:33,46.257534,14.424412,45300.13,26742.41,36564.26
2024-06-28 08:56:43,46.257542,14.424409,45699.38,27084.29,36808.62
2024-06-28 08:56:53,46.257549,14.424408,45325.28,26576.56,36716.04
2024-06-28 08:57:03,46.257538,14.4244,45407.19,27042.77,36476.04
2024-06-28 08:57:13,46.25753,14.424396,45618.48,27012.51,36760.99
2024-06-28 08:57:23,46.257538,14.424399,45791.23,27098.82,36911.93
2024-06-28 08:57:33,46.257538,14.424398,45424.76,26955.77,36562.21
2024-06-28 08:57:43,46.257534,14.42441,45387.57,27086.35,36419.24
2024-06-28 08:57:53,46.257545,14.4244,45486.49,27075.09,36550.8
2024-06-28 08:58:03,46.257538,14.424385,45328.38,26775.79,36574.84
2024-06-28 08:58:13,46.257538,14.42441,45409.91,26796.15,36660.96
2024-06-28 08:58:23,46.257534,14.424413,45337.36,26767.7,36591.89
2024-06-28 08:58:33,46.257545,14.424396,45549.78,26901.92,36756.89
2024-06-28 08:58:43,46.257538,14.424408,45799.35,27026.44,36975.02
2024-06-28 08:58:53,46.257526,14.424399,45796.66,27383.86,36707.74
2024-06-28 08:59:03,46.257526,14.424386,45483.64,27039.83,36573.34
2024-06-28 08:59:13,46.257538,14.424393,45644.5,27103.02,36726.65
2024-06-28 08:59:23,46.257545,14.424401,45384.79,26723.58,36682.82
