Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-14 15:40:23,46.260235,14.687845,45863.1,25051.27,38416.9
2024-07-14 15:40:33,46.260555,14.686385,46388.38,26349.54,38178.3
2024-07-14 15:40:43,46.26001,14.6865,43963.23,15640.4,41087.02
2024-07-14 15:40:53,46.259693,14.686341,46363.68,28357.97,36679.91
2024-07-14 15:41:03,46.2603,14.685113,47064.16,27617.68,38109.03
2024-07-14 15:41:13,46.259731,14.685243,45529.41,21100.88,40344.52
2024-07-14 15:41:23,46.259251,14.684182,46710.43,33582.1,32467.02
2024-07-14 15:41:33,46.259346,14.68244,47300.67,28999.21,37368.43
2024-07-14 15:41:43,46.258648,14.681031,47136.95,31444.05,35116.42
2024-07-14 15:41:53,46.259022,14.67927,46804.68,28894.38,36821.08
2024-07-14 15:42:03,46.259468,14.677471,46264.78,23441.35,39886.5
2024-07-14 15:42:13,46.25972,14.675797,46903.41,28458.62,37283.2
2024-07-14 15:42:23,46.260525,14.674198,46988.51,27797.97,37883.94
2024-07-14 15:42:33,46.260925,14.67357,45032.57,12379.87,43297.48
2024-07-14 15:42:43,46.260399,14.674931,45268.02,16809.37,42031.39
2024-07-14 15:42:53,46.260445,14.676036,46925.25,25173.71,39601.3
2024-07-14 15:43:03,46.260948,14.674726,46638.55,25152.04,39275.05
2024-07-14 15:43:13,46.261753,14.673783,46742.3,23276.68,40534.41
2024-07-14 15:43:23,46.262478,14.672575,46368.41,26388.92,38126.82
2024-07-14 15:43:33,46.263317,14.671339,46823.94,25237.51,39440.45
2024-07-14 15:43:43,46.263611,14.669906,46233.5,25976.43,38246.07
2024-07-14 15:43:53,46.263275,14.667715,46435.5,35101.66,30399.49
2024-07-14 15:44:03,46.263283,14.665757,46250.32,33792.04,31578.32
2024-07-14 15:44:13,46.263878,14.664087,45966.38,28566.37,36012.09
2024-07-14 15:44:23,46.264671,14.662795,45998.69,18101.98,42287.09
2024-07-14 15:44:33,46.264671,14.660619,46354.74,26742.13,37863.18
2024-07-14 15:44:43,46.264091,14.65847,46864.45,36174.5,29793.99
2024-07-14 15:44:53,46.264149,14.656351,45688.12,30529.12,33990.84
2024-07-14 15:45:03,46.263958,14.654723,46660.33,27062.8,38010.41
2024-07-14 15:45:13,46.263977,14.653406,46204.2,26497.89,37850.89
2024-07-14 15:45:23,46.263634,14.652047,46952.33,30870.77,35376.78
2024-07-14 15:45:33,46.26334,14.650885,46505.26,31191.18,34494.2
2024-07-14 15:45:43,46.262913,14.648953,46770.66,29342.3,36421.48
2024-07-14 15:45:53,46.262516,14.646508,46586.48,29361.84,36168.8
2024-07-14 15:46:03,46.262569,14.644749,46381.05,27944.1,37017.96
2024-07-14 15:46:13,46.262192,14.645018,41813.88,10710.78,40418.8
2024-07-14 15:46:23,46.261982,14.645856,47669.67,30098.92,36965.56
2024-07-14 15:46:33,46.262081,14.64437,46474.47,22377.23,40732.49
2024-07-14 15:46:43,46.261948,14.642227,46433.33,32285.92,33371.74
2024-07-14 15:46:53,46.262901,14.640662,46306.74,19447.18,42025.25
2024-07-14 15:47:03,46.26339,14.638194,46327.68,21376.29,41101.2
2024-07-14 15:47:13,46.26342,14.635872,45988,29690.98,35118.96
2024-07-14 15:47:23,46.263382,14.633339,46292.17,34414.77,30961.09
2024-07-14 15:47:33,46.264084,14.630445,46057.53,28239.21,36384.65
2024-07-14 15:47:43,46.264999,14.627991,46641.91,25738.01,38897.6
2024-07-14 15:47:53,46.265553,14.626372,46235.2,24131.08,39438.36
2024-07-14 15:48:03,46.265491,14.62495,46176.02,28363.37,36438.23
2024-07-14 15:48:13,46.265667,14.62359,46932.26,26973.87,38406.34
2024-07-14 15:48:23,46.265427,14.621732,46288.78,27393.88,37312.55
2024-07-14 15:48:33,46.265697,14.619721,46201.45,28428.44,36419.75
2024-07-14 15:48:43,46.26606,14.617236,46641.29,25788.56,38863.35
2024-07-14 15:48:53,46.266262,14.614961,46419.23,23939.11,39770.14
2024-07-14 15:49:03,46.266693,14.613097,45978.43,26359.12,37672.44
2024-07-14 15:49:13,46.267258,14.610908,45781.1,24249.68,38831.2
2024-07-14 15:49:23,46.267414,14.608582,46858.04,27207.28,38150.23
2024-07-14 15:49:33,46.267303,14.606425,46347.51,27431.56,37357.74
2024-07-14 15:49:43,46.266556,14.605103,46726.57,29998.26,35825.65
2024-07-14 15:49:53,46.265812,14.604043,47089.52,32564.13,34014.7
2024-07-14 15:50:03,46.265728,14.603862,46701.33,30405.21,35447.67
2024-07-14 15:50:13,46.265533,14.603354,46106.55,26236.86,37913.6
2024-07-14 15:50:23,46.264671,14.602956,20888.79,16249.21,13126.49
2024-07-14 15:50:33,46.263561,14.603596,19577.03,19555.46,-918.67
2024-07-14 15:50:43,46.262531,14.604321,17595.15,17517.13,-1655.15
2024-07-14 15:50:53,46.261353,14.604806,18955.63,18685.45,-3189.05
2024-07-14 15:51:03,46.260235,14.605088,16126.35,15928.42,-2518.83
2024-07-14 15:51:13,46.259403,14.604342,15492.65,14798.64,-4585.02
2024-07-14 15:51:23,46.259319,14.6043,16820.62,16499.97,-3268.63
2024-07-14 15:51:33,46.259312,14.604293,16919.12,16541.89,-3552.84
2024-07-14 15:51:43,46.258926,14.604112,16654.95,16599.78,-1354.48
2024-07-14 15:51:53,46.25845,14.603339,16953.76,16772.83,-2470.29
2024-07-14 15:52:03,46.257549,14.603561,17274.62,17168.99,-1907.37
2024-07-14 15:52:13,46.256645,14.603757,16556.93,16326.15,-2754.75
2024-07-14 15:52:23,46.255661,14.603293,16742.88,16220.08,-4151.24
2024-07-14 15:52:33,46.254669,14.602592,15665.69,15282.89,-3442
2024-07-14 15:52:43,46.253559,14.60209,18233.59,17988.13,-2981.82
2024-07-14 15:52:53,46.252407,14.602048,16982.47,16642.44,-3381.32
2024-07-14 15:53:03,46.251255,14.601917,17353.94,17006.12,-3457.02
2024-07-14 15:53:13,46.25008,14.601987,17667.49,17497.61,-2444.13
2024-07-14 15:53:23,46.248894,14.602104,6746.63,6746.05,-88.39
2024-07-14 15:53:33,46.247612,14.601808,6972.18,6937.58,693.68
2024-07-14 15:53:43,46.246326,14.601637,6671.16,6572.27,1144.38
2024-07-14 15:53:53,46.245499,14.601871,13750.44,13288.93,3532.57
2024-07-14 15:54:03,46.245407,14.601952,13099.53,12679.52,3290.5
2024-07-14 15:54:13,46.245407,14.601952,13238.75,12856.3,3159.11
2024-07-14 15:54:23,46.245407,14.601952,13124.29,12777.67,2996.36
2024-07-14 15:54:33,46.245403,14.601962,13473.41,13031.04,3424.17
2024-07-14 15:54:43,46.245361,14.601983,14034.22,13670.47,3174.5
2024-07-14 15:54:53,46.244892,14.602403,14175.4,13934.85,2600.32
2024-07-14 15:55:03,46.244396,14.602762,12627.29,12433.34,2204.68
2024-07-14 15:55:13,46.244064,14.603078,18319.34,17857.21,4088.79
2024-07-14 15:55:23,46.243786,14.603821,21171,20984.55,2803.57
2024-07-14 15:55:33,46.24324,14.604607,9111.77,8908.54,1913.69
2024-07-14 15:55:43,46.24218,14.60465,7744.19,7743.53,-101.18
2024-07-14 15:55:53,46.240723,14.604615,9901.69,9901.49,-64.15
2024-07-14 15:56:03,46.239632,14.605062,11329.73,11287.11,981.82
2024-07-14 15:56:13,46.238483,14.605573,12275.51,12252.64,749.05
2024-07-14 15:56:23,46.237606,14.606375,17292.41,17200.93,1776.39
2024-07-14 15:56:33,46.237213,14.606868,17480.93,17290.04,2576.39
2024-07-14 15:56:43,46.236504,14.607755,17282.97,17092.89,2556.24
2024-07-14 15:56:53,46.235619,14.608825,13991.63,13810.11,2246.46
2024-07-14 15:57:03,46.234436,14.6095,8592.36,8421.05,1707.2
2024-07-14 15:57:13,46.233166,14.609764,10878.27,10876.64,-188.69
2024-07-14 15:57:23,46.232487,14.610137,12360.59,12318.91,1014.23
2024-07-14 15:57:33,46.231899,14.610469,12197.67,12191.6,384.86
2024-07-14 15:57:43,46.231129,14.610821,9193.63,9144.21,-951.95
2024-07-14 15:57:53,46.230766,14.610861,7276.75,7204.14,-1025.43
2024-07-14 15:58:03,46.23053,14.61114,33537.89,33429.81,2690.33
2024-07-14 15:58:13,46.23056,14.612459,27148.08,26819.18,4213.06
2024-07-14 15:58:23,46.230209,14.613298,13827.58,13767.97,1282.58
2024-07-14 15:58:33,46.229309,14.613988,11063.74,11063.37,90.64
2024-07-14 15:58:43,46.228466,14.614509,10841.15,10825.74,577.82
2024-07-14 15:58:53,46.227634,14.614877,9785.22,9763.3,654.59
2024-07-14 15:59:03,46.226929,14.61515,9990.3,9969.11,650.35
2024-07-14 15:59:13,46.226814,14.615181,10371.26,10323.57,993.43
2024-07-14 15:59:23,46.226814,14.615181,10561.87,10508.68,1058.58
2024-07-14 15:59:33,46.226742,14.615199,10601.89,10582.14,646.87
2024-07-14 15:59:43,46.226364,14.615357,10632.09,10631.85,-72.42
2024-07-14 15:59:53,46.226326,14.615375,9539.46,9450.83,-1297.35
2024-07-14 16:00:03,46.226326,14.615375,9518.98,9396.62,-1521.33
2024-07-14 16:00:13,46.226326,14.615375,9139.7,8819.01,-2399.85
2024-07-14 16:00:23,46.226326,14.615375,9585.49,9476.84,-1439.18
2024-07-14 16:00:33,46.225925,14.615282,9361.42,9310.08,-979.09
2024-07-14 16:00:43,46.22567,14.614908,7002.76,6989.35,-433.13
2024-07-14 16:00:53,46.224682,14.614142,8015.03,8015.03,-4.43
2024-07-14 16:01:03,46.223846,14.61344,9185.01,9034.51,-1655.94
2024-07-14 16:01:13,46.223423,14.612987,14155.39,13627.87,-3828.36
2024-07-14 16:01:23,46.222519,14.611897,9186.36,9003.34,-1824.57
2024-07-14 16:01:33,46.221581,14.610871,7043.1,6906.07,-1382.55
2024-07-14 16:01:43,46.221573,14.610861,7335.73,7305.41,-666.26
2024-07-14 16:01:53,46.221573,14.610861,7525.32,7325.92,-1720.87
2024-07-14 16:02:03,46.221436,14.610723,15922.3,15877.35,-1195.59
2024-07-14 16:02:13,46.221645,14.609342,22880.58,22804.95,-1858.77
2024-07-14 16:02:23,46.222034,14.607745,24878.42,24820.2,-1701.05
2024-07-14 16:02:33,46.222023,14.606939,10507.67,10337.02,-1886.05
2024-07-14 16:02:43,46.221611,14.606364,8010.51,7807.13,-1793.6
2024-07-14 16:02:53,46.221485,14.605971,18944.87,18829.46,-2087.94
2024-07-14 16:03:03,46.221008,14.604585,11977.98,11868.93,-1612.63
2024-07-14 16:03:13,46.220406,14.603685,8061.56,7977.78,-1159.16
2024-07-14 16:03:23,46.219639,14.602521,10805.74,10664.7,-1740.15
2024-07-14 16:03:33,46.218746,14.601312,7845.61,7795.99,-880.96
2024-07-14 16:03:43,46.217968,14.600093,11488.23,9785.2,-6019.08
2024-07-14 16:03:53,46.217056,14.599148,8450.25,8346.28,-1321.5
2024-07-14 16:04:03,46.215984,14.598212,10218.32,10104.72,-1519.48
2024-07-14 16:04:13,46.215275,14.596295,7559.85,7413.3,-1481.32
2024-07-14 16:04:23,46.214218,14.595048,10637.47,10446.41,-2007.03
2024-07-14 16:04:33,46.213333,14.593597,11387.93,11334.69,-1099.81
2024-07-14 16:04:43,46.212448,14.592134,8523.9,8467.79,-976.42
2024-07-14 16:04:53,46.211605,14.590867,11836.46,11624.77,-2228.54
2024-07-14 16:05:03,46.210724,14.5893,10734.42,10683.29,-1046.47
2024-07-14 16:05:13,46.209503,14.587147,10509.88,10438.01,-1227
2024-07-14 16:05:23,46.208248,14.58481,11606.69,11485.96,-1669.72
2024-07-14 16:05:33,46.207081,14.582509,11901.09,11869.36,-868.39
2024-07-14 16:05:43,46.206337,14.581009,9831.86,9810.18,-652.55
2024-07-14 16:05:53,46.205452,14.579481,9165.56,9130.26,-803.64
2024-07-14 16:06:03,46.204437,14.57808,7809.9,7788.06,-583.68
2024-07-14 16:06:13,46.203377,14.576819,10398.61,10253.29,-1732.35
2024-07-14 16:06:23,46.202873,14.575875,7192.11,7065.39,-1344.13
2024-07-14 16:06:33,46.201954,14.575022,8377.22,8348.42,-694.05
2024-07-14 16:06:43,46.200771,14.573819,7835.74,7721.79,-1331.47
2024-07-14 16:06:53,46.199795,14.572457,13969.24,13710.33,-2677.01
2024-07-14 16:07:03,46.199276,14.57033,16468.28,16415.04,-1323.03
2024-07-14 16:07:13,46.19883,14.568149,14135.35,14121.88,616.79
2024-07-14 16:07:23,46.198246,14.566566,13459.91,13407.84,-1182.84
2024-07-14 16:07:33,46.197807,14.565003,16713.44,16663.15,-1295.67
2024-07-14 16:07:43,46.197472,14.563376,16440.17,16364.06,-1580.14
2024-07-14 16:07:53,46.197048,14.561419,13816.13,13804.65,-563.14
2024-07-14 16:08:03,46.196529,14.55865,18218.03,18144.39,-1636.45
2024-07-14 16:08:13,46.196457,14.555601,19052.9,18999.44,1426.28
2024-07-14 16:08:23,46.196098,14.553611,10829.53,10826.08,273.41
2024-07-14 16:08:33,46.195782,14.551873,16877.57,16819.92,-1393.81
2024-07-14 16:08:43,46.195568,14.55011,15368.39,15345.31,-841.94
2024-07-14 16:08:53,46.194969,14.54886,16780.71,16709.43,-1545.02
2024-07-14 16:09:03,46.194729,14.54745,23142.35,20850.33,10041.51
2024-07-14 16:09:13,46.194965,14.545721,21149.79,21141.59,-588.64
2024-07-14 16:09:23,46.195324,14.544307,25194.4,25076.95,2429.88
2024-07-14 16:09:33,46.195332,14.544002,15988.73,15832.62,-2228.81
2024-07-14 16:09:43,46.195332,14.544004,16498.43,16228.6,-2971.65
2024-07-14 16:09:53,46.195347,14.543772,26062,26056.69,526.17
2024-07-14 16:10:03,46.196125,14.54249,27513.21,27512.26,-228.58
2024-07-14 16:10:13,46.197311,14.540373,28056.77,28053.51,427.81
2024-07-14 16:10:23,46.198936,14.538293,30054.68,30047.3,666.12
2024-07-14 16:10:33,46.20042,14.535756,26547.5,26466.44,2073
2024-07-14 16:10:43,46.201572,14.533022,25867.55,25843.59,1113.28
2024-07-14 16:10:53,46.202576,14.530447,26118.55,26086.55,1292.55
2024-07-14 16:11:03,46.203564,14.528048,26750.96,26747.28,443.91
2024-07-14 16:11:13,46.204662,14.525632,27486.67,27463.71,1123.39
2024-07-14 16:11:23,46.205647,14.52349,27513.06,27512.01,241.24
2024-07-14 16:11:33,46.206661,14.521285,27316.6,27299.73,959.86
2024-07-14 16:11:43,46.207775,14.519049,28399.03,28387.27,817.44
2024-07-14 16:11:53,46.20887,14.51705,27370.83,27063.6,4089.5
2024-07-14 16:12:03,46.209606,14.515343,25844.69,25820.26,1123.29
2024-07-14 16:12:13,46.210178,14.513315,23001.41,22997.22,-438.89
2024-07-14 16:12:23,46.211212,14.511472,31869.96,31867.93,-359.54
2024-07-14 16:12:33,46.212738,14.509739,28786.47,28695.02,2292.85
2024-07-14 16:12:43,46.214054,14.507379,27572.86,27480.72,2252.3
2024-07-14 16:12:53,46.215122,14.505382,28241.32,28166.88,2049.16
2024-07-14 16:13:03,46.216049,14.503929,30017.9,29976.37,1578.56
2024-07-14 16:13:13,46.217037,14.502787,30799.02,30756.89,1610.38
2024-07-14 16:13:23,46.217953,14.501759,31145.82,31065.87,2230.27
2024-07-14 16:13:33,46.218994,14.50064,31978.24,31888.46,2394.59
2024-07-14 16:13:43,46.220345,14.499533,32583.21,32477.91,2617.47
2024-07-14 16:13:53,46.221828,14.498107,31127.29,30920.85,3579.07
2024-07-14 16:14:03,46.223129,14.496305,28956.9,28819.28,2819.79
2024-07-14 16:14:13,46.224339,14.493814,25659.25,25602.21,1709.84
2024-07-14 16:14:23,46.225151,14.49157,25434.83,25415.81,983.53
2024-07-14 16:14:33,46.225861,14.489732,26484.54,26483.01,284.27
2024-07-14 16:14:43,46.226681,14.488089,27704.01,27672.62,1318.38
2024-07-14 16:14:53,46.227478,14.486618,27776.36,27720.91,1754.27
2024-07-14 16:15:03,46.228172,14.485341,27709.39,27606.57,2384.84
2024-07-14 16:15:13,46.228508,14.484815,31232.32,31170.98,1956.38
2024-07-14 16:15:23,46.228931,14.483955,30438.51,30436.9,-313.38
2024-07-14 16:15:33,46.229698,14.482955,28207.66,28153.58,1745.82
2024-07-14 16:15:43,46.230278,14.481174,22105.59,22105.11,146.36
2024-07-14 16:15:53,46.230721,14.478472,21445.28,21445.19,64.5
2024-07-14 16:16:03,46.231216,14.475424,21238.91,21216.44,976.69
2024-07-14 16:16:13,46.231571,14.472659,19232,19158.63,1678.33
2024-07-14 16:16:23,46.231552,14.471065,18896.84,18896.8,40.06
2024-07-14 16:16:33,46.231674,14.47038,16975.07,16972.55,-292.42
2024-07-14 16:16:43,46.231506,14.469115,20523.23,20422.59,-2030.02
2024-07-14 16:16:53,46.231709,14.467205,22782.84,22695.9,-1988.4
2024-07-14 16:17:03,46.232307,14.464896,26144.15,26138.79,-529.58
2024-07-14 16:17:13,46.233334,14.462676,27659.3,27639.83,1037.59
