Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-21 11:02:15,46.28648,14.783178,19867.18,10572.24,-16820.6
2024-07-21 11:02:25,46.284901,14.782119,23695.5,15726.59,-17724.31
2024-07-21 11:02:35,46.283577,14.780655,22373.73,12534.23,-18533.13
2024-07-21 11:02:45,46.282776,14.778626,21044.38,12725.8,-16760.66
2024-07-21 11:02:55,46.281548,14.777145,23178.24,14071.15,-18418.3
2024-07-21 11:03:05,46.280148,14.77604,25812.45,16789.29,-19606.18
2024-07-21 11:03:15,46.278702,14.774694,23386.14,12975.04,-19456.61
2024-07-21 11:03:25,46.277576,14.772528,23588.51,10638.81,-21053.11
2024-07-21 11:03:35,46.277306,14.769862,21506.76,9273.38,-19404.77
2024-07-21 11:03:45,46.276623,14.767304,22826.45,12293.08,-19233.48
2024-07-21 11:03:55,46.275948,14.765186,24532.21,12172.79,-21299.11
2024-07-21 11:04:05,46.275814,14.763335,20896.84,9186.69,-18769.2
2024-07-21 11:04:15,46.275692,14.76146,26560.86,14110.98,-22502.43
2024-07-21 11:04:25,46.27636,14.759857,25830.27,16708.83,-19698.17
2024-07-21 11:04:35,46.276424,14.758127,23243.25,13696.74,-18778.93
2024-07-21 11:04:45,46.276451,14.756873,27773.64,19643.86,-19634
2024-07-21 11:04:55,46.276779,14.755981,23922.88,14622.61,-18933.66
2024-07-21 11:05:05,46.276993,14.754689,26599.59,17447.64,-20077.79
2024-07-21 11:05:15,46.277248,14.75382,20645.12,10411.78,-17827.39
2024-07-21 11:05:25,46.277237,14.753815,21729.24,10056.89,-19261.86
2024-07-21 11:05:35,46.277237,14.753815,20744.04,9997.41,-18176
2024-07-21 11:05:45,46.277237,14.753815,21084.2,10275.92,-18410.56
2024-07-21 11:05:55,46.277237,14.753815,21204.74,10038.57,-18678.01
2024-07-21 11:06:05,46.27726,14.753495,27558.01,15779.36,-22593.27
2024-07-21 11:06:15,46.277802,14.752337,29079.22,20876.79,-20242.55
2024-07-21 11:06:25,46.278221,14.75125,49305.28,20537.53,-44824.32
2024-07-21 11:06:35,46.277988,14.749905,26506.68,16803.63,-20499.81
2024-07-21 11:06:45,46.278202,14.748683,27182.67,18428.52,-19982.18
2024-07-21 11:06:55,46.278118,14.747433,26347.17,19995.62,-17156.59
2024-07-21 11:07:05,46.278233,14.745941,25870.19,16893.22,-19593.01
2024-07-21 11:07:15,46.278442,14.744356,28591.65,18274.22,-21989.43
2024-07-21 11:07:25,46.278309,14.743114,24689.98,13985.82,20346.79
2024-07-21 11:07:35,46.277805,14.741714,28672.99,15135.72,24352.63
2024-07-21 11:07:45,46.277935,14.739936,28011.38,16920.32,22323.54
2024-07-21 11:07:55,46.278435,14.737923,28117.69,9703.7,26390.2
2024-07-21 11:08:05,46.277962,14.735451,29310.36,12702.17,26415
2024-07-21 11:08:15,46.277519,14.733504,29130.56,19964.02,21213.84
2024-07-21 11:08:25,46.277733,14.73136,29215.8,13490.29,25914.77
2024-07-21 11:08:35,46.276966,14.730203,34130.39,19234.01,28194.62
2024-07-21 11:08:45,46.276131,14.728827,34411.29,15870.03,30533.24
2024-07-21 11:08:55,46.27486,14.727493,33756.45,16913.53,29213.53
2024-07-21 11:09:05,46.273674,14.726406,33559.75,20288.31,26732.77
2024-07-21 11:09:15,46.272808,14.72477,33908.71,18894.95,28156.37
2024-07-21 11:09:25,46.272564,14.722966,33083.21,19167.03,26965.23
2024-07-21 11:09:35,46.272156,14.721004,33011.95,15212.57,29297.9
2024-07-21 11:09:45,46.271378,14.719354,32837.9,18719.95,26979.46
