Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-06-28 13:54:30,46.257496,14.424506,45146.68,26891.7,36263.74
2024-06-28 13:54:40,46.257496,14.424506,45146.77,26870.52,36279.55
2024-06-28 13:54:50,46.257496,14.424506,45146.69,26854.68,36291.18
2024-06-28 13:55:00,46.257504,14.424365,45146.68,26857.38,36289.17
2024-06-28 13:55:10,46.25753,14.424311,45146.68,26882,36270.93
2024-06-28 13:55:20,46.257534,14.424285,45146.68,26895.55,36260.88
2024-06-28 13:55:30,46.257538,14.424309,45146.69,26894.89,36261.39
2024-06-28 13:55:40,46.257519,14.424313,45146.68,26869.48,36280.21
2024-06-28 13:55:50,46.257534,14.424303,45146.73,26870.95,36279.18
2024-06-28 13:56:00,46.257538,14.424314,45146.7,26897.57,36259.41
2024-06-28 13:56:10,46.257538,14.424322,45146.78,26904.86,36254.1
2024-06-28 13:56:20,46.257542,14.424327,45146.73,26877.95,36274
2024-06-28 13:56:30,46.257534,14.424327,45146.7,26869.38,36280.3
2024-06-28 13:56:40,46.257538,14.424335,45146.7,26853.35,36292.17
2024-06-28 13:56:50,46.257526,14.424335,45146.69,26856.22,36290.05
2024-06-28 13:57:01,46.257515,14.424352,45337.59,26877.49,36511.61
2024-06-28 13:57:11,46.257526,14.424309,45375.74,26919.94,36527.73
2024-06-28 13:57:21,46.257515,14.424299,45331.66,26791.14,36567.67
2024-06-28 13:57:31,46.257515,14.424299,45636,27246.2,36609.96
2024-06-28 13:57:41,46.257515,14.424299,45189.77,26998.98,36237.69
2024-06-28 13:57:51,46.257515,14.424299,45381.48,26817.98,36609.77
2024-06-28 13:58:01,46.257515,14.424299,45232.02,26729.81,36489.07
2024-06-28 13:58:11,46.257515,14.424299,45679.62,26829.44,36970.38
2024-06-28 13:58:21,46.257515,14.424299,45730.96,27181.76,36775.98
2024-06-28 13:58:31,46.257515,14.424299,45250.36,26915.02,36375.5
2024-06-28 13:58:41,46.257515,14.424299,45300.77,26964.15,36401.84
2024-06-28 13:58:51,46.257515,14.424299,45423.79,27005.89,36524
2024-06-28 13:59:01,46.257515,14.424299,45171.25,26817.26,36349.36
2024-06-28 13:59:11,46.257515,14.424299,45104.64,26926.22,36185.74
2024-06-28 13:59:21,46.257515,14.424299,45339.7,27015.1,36412.54
2024-06-28 13:59:31,46.257515,14.424299,44934.9,26829.38,36046.21
2024-06-28 13:59:41,46.257515,14.424299,45262.96,26939.38,36373.13
2024-06-28 13:59:51,46.257515,14.424299,45242.22,26810.55,36442.46
2024-06-28 14:00:01,46.257515,14.424299,45388.39,27173.55,36355.25
2024-06-28 14:00:11,46.257515,14.424299,45268.32,27160.57,36214.97
2024-06-28 14:00:21,46.257515,14.424299,45467.42,26944.4,36623.56
2024-06-28 14:00:31,46.257515,14.424299,45272.92,27024.54,36322.33
2024-06-28 14:00:41,46.257515,14.424299,45226.58,27285.98,36068.25
2024-06-28 14:00:51,46.257515,14.424299,45484.14,27267.61,36404.46
2024-06-28 14:01:01,46.257515,14.424299,45238.03,27097.67,36224.24
2024-06-28 14:01:11,46.257515,14.424299,44845.23,26731.41,36007.31
2024-06-28 14:01:21,46.257515,14.424299,45527.1,27071.05,36604.3
2024-06-28 14:01:31,46.257515,14.424299,45763.02,26799.51,37095.02
2024-06-28 14:01:41,46.257515,14.424299,45256.35,27104.79,36241.8
2024-06-28 14:01:51,46.257545,14.424355,45398.51,27164.3,36374.79
2024-06-28 14:02:01,46.257545,14.424355,45352.02,27018.7,36425.2
2024-06-28 14:02:11,46.257545,14.424355,45151.45,26685.22,36421.87
2024-06-28 14:02:21,46.257545,14.424355,45350.25,26889.42,36518.54
2024-06-28 14:02:31,46.257545,14.424355,45286.54,26919.87,36416.9
2024-06-28 14:02:41,46.257545,14.424355,45039.99,26968.16,36073.8
2024-06-28 14:02:51,46.257545,14.424355,45675.14,27278.51,36634.7
2024-06-28 14:03:01,46.257545,14.424355,45036.67,26861.37,36149.25
2024-06-28 14:03:11,46.257545,14.424355,44861.78,26644.06,36092.57
2024-06-28 14:03:21,46.257545,14.424355,45296.4,27013.75,36359.61
2024-06-28 14:03:31,46.257545,14.424355,45393.3,27018.51,36476.73
2024-06-28 14:03:41,46.257545,14.424355,45593.65,27167.94,36615.35
2024-06-28 14:03:51,46.257545,14.424355,45338.98,27035.45,36396.53
2024-06-28 14:04:01,46.257545,14.424355,45137.8,27010.75,36164.08
2024-06-28 14:04:11,46.257545,14.424355,45329.17,26916.21,36472.62
2024-06-28 14:04:21,46.257545,14.424355,44958.29,26547.04,36283.64
2024-06-28 14:04:31,46.257545,14.424355,45311.81,27056.91,36346.72
2024-06-28 14:04:41,46.257545,14.424355,45023.09,26740.03,36222.21
2024-06-28 14:04:51,46.257545,14.424355,45275.68,26739.89,36535.82
2024-06-28 14:05:01,46.257545,14.424355,45146.18,26855.54,36289.9
2024-06-28 14:05:11,46.257545,14.424355,45241.67,27102.72,36225
2024-06-28 14:05:21,46.257545,14.424355,45287.27,26996.35,36361.15
2024-06-28 14:05:31,46.257545,14.424355,45713.54,27182.7,36753.62
2024-06-28 14:05:41,46.257545,14.424355,45715.01,27572.5,36463.95
2024-06-28 14:05:51,46.257545,14.424355,45249.73,26758.52,36489.99
2024-06-28 14:06:01,46.257545,14.424355,45568.79,26879.14,36797.1
2024-06-28 14:06:11,46.257545,14.424355,45572.4,26921.09,36770.89
2024-06-28 14:06:21,46.257545,14.424355,45686.35,26992.84,36859.59
2024-06-28 14:06:31,46.257545,14.424355,45340.76,26875.57,36516.96
2024-06-28 14:06:41,46.257545,14.424355,45607.47,27204.9,36605.12
2024-06-28 14:06:51,46.257545,14.424355,45310.16,26883,36473.47
2024-06-28 14:07:01,46.257545,14.424355,45331.3,27063.15,36366.36
2024-06-28 14:07:11,46.257545,14.424355,45422.59,27136.1,36425.87
2024-06-28 14:07:21,46.257545,14.424355,45479.15,27178.76,36464.61
2024-06-28 14:07:31,46.257545,14.424355,45577.21,27137.03,36617.81
2024-06-28 14:07:41,46.257545,14.424355,45116.62,26816.86,36281.75
2024-06-28 14:07:51,46.257545,14.424355,45379.47,26992.97,36478.43
