Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-03 05:23:29,46.174007,14.486185,21903.45,21225.45,5407.54
2024-07-03 05:23:39,46.171612,14.486081,22750.97,22033.21,5669.62
2024-07-03 05:23:49,46.169136,14.485643,23427.66,22907.64,4908.7
2024-07-03 05:23:59,46.166893,14.484974,23463.69,22907.62,5077.96
2024-07-03 05:24:09,46.164684,14.484092,23840.62,23132.6,5766.98
2024-07-03 05:24:19,46.162315,14.48302,22993.29,22234.14,5859.53
2024-07-03 05:24:29,46.159866,14.481864,22807.23,22219.3,5145.13
2024-07-03 05:24:39,46.157448,14.480725,23335.1,22701.23,5401.94
2024-07-03 05:24:49,46.15498,14.479566,25939.23,25243.12,5969
2024-07-03 05:24:59,46.152397,14.47836,23650.86,22924.11,5817.92
2024-07-03 05:25:09,46.149769,14.477169,21301.5,20948.12,3863.95
2024-07-03 05:25:19,46.147129,14.476261,22233.56,21595.41,5288.65
2024-07-03 05:25:29,46.144386,14.47591,22470.6,21853.73,5228.99
2024-07-03 05:25:39,46.14146,14.476201,22705.15,22315.45,4188.59
2024-07-03 05:25:49,46.138569,14.477192,22140.06,21648.68,4638.66
2024-07-03 05:25:59,46.13583,14.478814,21510.01,21150.71,3915.09
2024-07-03 05:26:09,46.133198,14.480567,21836.7,21164.2,5377.54
2024-07-03 05:26:19,46.130215,14.481884,21454.64,20614.63,5944.64
2024-07-03 05:26:29,46.127083,14.482209,22311.47,21590.07,5627.65
2024-07-03 05:26:39,46.124069,14.481524,23132.41,22611.5,4881.46
2024-07-03 05:26:49,46.121277,14.479913,22741.9,22361.3,4143.21
2024-07-03 05:26:59,46.11882,14.477489,22626.34,22186.99,4437.19
2024-07-03 05:27:09,46.116425,14.474807,20674.04,18231.89,9747.52
2024-07-03 05:27:19,46.113789,14.472949,10371.8,6588.71,-8010.19
2024-07-03 05:27:29,46.110954,14.471878,8975.84,4449.7,-7795.25
2024-07-03 05:27:39,46.108315,14.470963,11184.18,7581.16,-8222.65
2024-07-03 05:27:49,46.105904,14.469857,12867.39,8791.14,-9396.04
2024-07-03 05:27:59,46.103691,14.468471,13918.82,9202.15,-10442.9
2024-07-03 05:28:09,46.101585,14.46682,15394.73,12123.67,-9487.59
2024-07-03 05:28:19,46.099712,14.465208,16823.35,10580.87,-13079.39
2024-07-03 05:28:29,46.099331,14.464872,17204.61,12563.24,-11754.3
2024-07-03 05:28:39,46.099331,14.464872,11169.02,8689.69,-7016.86
2024-07-03 05:28:49,46.095081,14.46114,11568.38,7744.19,-8593.88
2024-07-03 05:28:59,46.092083,14.458293,13264.5,3997.2,-12647.89
2024-07-03 05:29:09,46.092083,14.458293,12228.8,1361.05,-12152.83
2024-07-03 05:29:29,46.085522,14.460286,7214.12,947,-7151.69
2024-07-03 05:29:39,46.082878,14.460397,8131.49,3041.17,-7541.38
2024-07-03 05:29:49,46.080013,14.46031,7627.11,3065.29,-6984.04
2024-07-03 05:29:59,46.077152,14.459989,8548.18,4398.5,-7329.71
2024-07-03 05:30:09,46.074413,14.459473,9232.17,5716.47,-7249.49
2024-07-03 05:30:19,46.071789,14.458717,9140.64,6560.69,-6364.64
2024-07-03 05:30:29,46.069401,14.457858,13303,9105.54,-9698.41
2024-07-03 05:30:39,46.067848,14.456427,8132.23,3365.96,-7402.94
2024-07-03 05:30:49,46.066978,14.457568,8222.34,7586.37,-3170.78
2024-07-03 05:30:59,46.068035,14.45855,44581.54,44576.41,-676.28
2024-07-03 05:31:09,46.069485,14.458803,34884.52,34700.38,-3579.6
2024-07-03 05:31:19,46.07024,14.459531,34115.85,34105.46,-841.94
2024-07-03 05:31:29,46.070663,14.459948,31660.51,31513.98,-3042.48
2024-07-03 05:31:39,46.07114,14.460492,30554.06,30405.91,-3005.17
2024-07-03 05:31:49,46.07159,14.461098,29041.68,28917.21,-2685.91
2024-07-03 05:31:59,46.072128,14.46185,21140.89,21076.47,-1649.17
2024-07-03 05:32:09,46.072681,14.462729,26208.73,26108.24,-2292.85
2024-07-03 05:32:19,46.073322,14.463845,30961.92,30677.78,-4185.02
2024-07-03 05:32:29,46.073845,14.464786,25525.9,25486.46,-1418.3
2024-07-03 05:32:39,46.074162,14.465449,24987.92,24926.64,-1748.94
2024-07-03 05:32:49,46.074471,14.466167,23526.76,23322.3,-3094.93
2024-07-03 05:32:59,46.074875,14.467138,25667.29,25560.78,-2335.81
2024-07-03 05:33:09,46.075329,14.468351,23070.71,22931.85,-2527.38
2024-07-03 05:33:19,46.07592,14.470283,18523.02,18241.51,-3217.08
2024-07-03 05:33:29,46.076614,14.472917,20745.37,20739.52,-492.55
2024-07-03 05:33:39,46.077358,14.475745,20606.38,20249.63,-3817.75
2024-07-03 05:33:49,46.078217,14.478724,20973.65,20866.61,-2116.27
2024-07-03 05:33:59,46.079124,14.481936,20093.98,19933.26,-2536.43
2024-07-03 05:34:09,46.080425,14.484976,24530.03,24506.48,-1074.56
2024-07-03 05:34:19,46.081718,14.487932,22929.54,22925.93,-406.82
2024-07-03 05:34:29,46.082672,14.490745,17775.37,17676.17,-1875.29
2024-07-03 05:34:39,46.083405,14.493607,18622.22,18476.54,-2324.82
2024-07-03 05:34:49,46.083942,14.496603,16568.65,16529.79,-1134.09
2024-07-03 05:34:59,46.084232,14.499795,15572.44,15535.48,-1072.16
2024-07-03 05:35:09,46.08424,14.502895,13881.19,13845.75,-991.34
2024-07-03 05:35:19,46.084034,14.505856,13596.12,13492.36,-1676.48
2024-07-03 05:35:29,46.083809,14.508677,14604.46,14584.9,-755.49
2024-07-03 05:35:39,46.083485,14.511422,13402.49,12803.6,-3961.63
2024-07-03 05:35:49,46.083176,14.513096,15676.12,15551.71,-1971.06
2024-07-03 05:35:59,46.083015,14.513254,26213.73,26198.2,902.27
2024-07-03 05:36:09,46.082581,14.513226,38784.56,38784.09,-191.91
2024-07-03 05:36:19,46.08136,14.512919,38683.48,38640.96,-1813.31
2024-07-03 05:36:29,46.080406,14.51271,43378.38,43291.93,-2737.32
2024-07-03 05:36:39,46.079578,14.51252,37714.74,37713.43,314.73
2024-07-03 05:36:49,46.078571,14.512301,38938.14,38936.93,-307.59
2024-07-03 05:36:59,46.07766,14.512108,36655.73,36654.78,263.15
2024-07-03 05:37:09,46.076569,14.511874,34898.53,34898.36,111.19
2024-07-03 05:37:19,46.07515,14.511538,40422.68,40417.9,-621.9
2024-07-03 05:37:29,46.073658,14.51122,18815.16,15794.85,10224.15
2024-07-03 05:37:39,46.072422,14.510927,19762.85,17009.62,10061.96
2024-07-03 05:37:49,46.072186,14.510883,20800.55,16990.24,11999.78
