Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-01 05:07:07,46.257721,14.424676,27531.59,25502.89,-10372.61
2024-07-01 05:07:17,46.25761,14.4247,9298.84,7802,-5059.38
2024-07-01 05:07:27,46.257088,14.424162,12198.54,10734.13,-5795.07
2024-07-01 05:07:37,46.256512,14.423162,10461.11,9447.3,-4492.58
2024-07-01 05:07:47,46.255558,14.422693,6732.17,4892.13,-4624.85
2024-07-01 05:07:57,46.254459,14.422467,8470.38,6846.61,-4987.1
2024-07-01 05:08:07,46.254108,14.422322,9130.39,8569.23,-3151.56
2024-07-01 05:08:17,46.252949,14.421833,8248.52,7744.37,-2839.52
2024-07-01 05:08:27,46.251362,14.421191,7724.73,6918.16,-3436.65
2024-07-01 05:08:37,46.250546,14.420545,23029.08,22347.3,-5562.07
2024-07-01 05:08:47,46.250546,14.420523,23009.98,21199.6,-8946.3
2024-07-01 05:08:57,46.250565,14.420439,17464.61,15274.92,-8466.97
2024-07-01 05:09:07,46.250206,14.420385,25349.51,18090.23,-17757.84
2024-07-01 05:09:17,46.249069,14.420181,20577.2,16117.12,-12792.95
2024-07-01 05:09:27,46.24794,14.420097,18454.96,16213.54,-8815.12
2024-07-01 05:09:37,46.246887,14.4203,20659.79,17642.89,-10749.66
2024-07-01 05:09:47,46.245838,14.420124,20147.07,16948.69,-10892.5
2024-07-01 05:09:57,46.244705,14.419775,20360,17201.19,-10892.6
2024-07-01 05:10:07,46.243645,14.419301,20329.13,16380.96,-12039
2024-07-01 05:10:17,46.243179,14.419139,23112.56,20014.78,-11558.5
2024-07-01 05:10:27,46.242416,14.419334,19998.05,17353.62,-9938.51
2024-07-01 05:10:37,46.241203,14.419255,19720.39,16505.16,-10792.28
2024-07-01 05:10:47,46.239994,14.419241,19860.04,17367.8,-9632.28
2024-07-01 05:10:57,46.238819,14.419245,19026.55,16090.74,-10153.69
2024-07-01 05:11:07,46.237675,14.418868,21635.44,15891.87,-14681.3
2024-07-01 05:11:17,46.237076,14.418643,21116.27,14938.6,-14924.31
2024-07-01 05:11:27,46.236752,14.418404,22398.31,18251.98,-12982.65
