Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-04 05:21:03,46.126766,14.482219,10696.94,8535.75,6447.12
2024-07-04 05:21:13,46.123726,14.481362,13182.82,12226.15,4930.31
2024-07-04 05:21:23,46.120953,14.479643,17418.21,16320.88,6084.63
2024-07-04 05:21:33,46.118481,14.477118,18508.4,17125.93,7018.78
2024-07-04 05:21:43,46.115997,14.474479,16732.34,15152.27,7097.88
2024-07-04 05:21:53,46.113205,14.472687,12701.48,7312.93,10385.02
2024-07-04 05:22:03,46.110367,14.471726,13279.85,9072.58,9697.56
2024-07-04 05:22:13,46.107605,14.470664,13952.69,10434.58,9262.68
2024-07-04 05:22:23,46.105007,14.469284,16005.8,12267.07,10281.28
2024-07-04 05:22:33,46.102783,14.467742,17604.96,14844.66,9464.17
2024-07-04 05:22:43,46.10099,14.466255,17007.96,14174.96,9399
2024-07-04 05:22:53,46.099209,14.464713,17326.43,14877.11,8881.26
2024-07-04 05:23:03,46.098293,14.463829,16956.66,14437.59,-8892.95
2024-07-04 05:23:13,46.098293,14.463829,14066.15,11889.05,7517.1
2024-07-04 05:23:33,46.100269,14.464399,7712.17,6401.66,4300.73
2024-07-04 05:23:43,46.090271,14.455408,8333.92,5386.08,6359.59
2024-07-04 05:23:53,46.090271,14.455408,4502.7,3807.27,2403.95
2024-07-04 05:24:03,46.087036,14.460097,11050.99,4071.98,10273.43
2024-07-04 05:24:13,46.084999,14.460302,11892.51,5255.76,10668.13
2024-07-04 05:24:23,46.082691,14.460399,13854.78,8185.94,11177.89
2024-07-04 05:24:33,46.080021,14.460358,12364.54,6272.15,10655.6
2024-07-04 05:24:43,46.077164,14.460032,13492.99,7223.96,11396.28
2024-07-04 05:24:53,46.074329,14.459453,13158.62,8072.97,10391.17
2024-07-04 05:25:03,46.071609,14.458649,14165.44,9314.08,10672.75
2024-07-04 05:25:13,46.069164,14.457686,17373.71,16051.84,6647.12
2024-07-04 05:25:23,46.067669,14.456422,18552.45,17604.8,5853.57
2024-07-04 05:25:33,46.066994,14.457767,17553.51,16893.21,4769.2
2024-07-04 05:25:43,46.068172,14.458517,70493.73,56353.97,42350.87
2024-07-04 05:25:53,46.069641,14.45896,63752.13,47055.52,43012.93
2024-07-04 05:26:03,46.070309,14.459545,61942.51,45204.88,42348.48
2024-07-04 05:26:13,46.070675,14.459975,61654.16,45181.63,41950.64
2024-07-04 05:26:23,46.071068,14.460453,61215.75,43599.99,42969.87
2024-07-04 05:26:33,46.071419,14.460912,61091.41,44323.99,42042.17
2024-07-04 05:26:43,46.071842,14.461516,61085.58,43534.99,42850.35
2024-07-04 05:26:53,46.072239,14.46211,59213.77,42897.01,40818.1
2024-07-04 05:27:03,46.072784,14.463005,14880.9,13695.33,-5820.59
2024-07-04 05:27:13,46.073421,14.464128,11516.86,10758.78,-4109.35
2024-07-04 05:27:23,46.074024,14.465286,13324.72,12699.02,-4035.23
2024-07-04 05:27:33,46.074577,14.466521,12836.22,12266.05,-3783.2
2024-07-04 05:27:43,46.075024,14.467554,12070.94,11605.21,-3320.62
2024-07-04 05:27:53,46.075424,14.468716,14206.64,13678.36,-3838.12
2024-07-04 05:28:03,46.075924,14.470345,13852.06,13220.18,-4135.99
2024-07-04 05:28:13,46.076504,14.472452,11879.48,10175.59,-6130.21
2024-07-04 05:28:23,46.077286,14.475322,14343.83,13810.01,-3876.73
2024-07-04 05:28:33,46.078167,14.478523,15995.57,5310.95,15088.15
2024-07-04 05:28:43,46.079147,14.481977,14503.28,6695.7,12865.18
2024-07-04 05:28:53,46.080517,14.485134,13697.36,7005.3,11770.44
2024-07-04 05:29:03,46.081902,14.488338,6773.26,4661.34,4914.16
2024-07-04 05:29:13,46.082939,14.491638,6822.29,4936.47,4709.02
2024-07-04 05:29:23,46.083691,14.495056,7195.87,5020.11,5155.49
2024-07-04 05:29:33,46.084137,14.498416,8806.67,6715.76,5697.02
2024-07-04 05:29:43,46.084263,14.50183,9836.91,8419.89,5086.27
2024-07-04 05:29:53,46.084072,14.505296,13673.48,13441.73,2506.76
2024-07-04 05:30:03,46.083782,14.508742,10821.17,9125.7,5815.44
2024-07-04 05:30:13,46.08345,14.511585,11437.59,10866.8,3568.06
2024-07-04 05:30:23,46.083141,14.513135,18597.67,18486.29,2032.32
2024-07-04 05:30:33,46.083038,14.513238,24201.42,23972.74,3319.06
2024-07-04 05:30:43,46.082935,14.513289,104108.01,103977.34,-5214.41
2024-07-04 05:30:53,46.081776,14.51306,104736.94,103649.33,-15054.63
2024-07-04 05:31:03,46.080708,14.512782,104128.63,100676.65,-26589.18
2024-07-04 05:31:13,46.080193,14.512675,104109.02,103494.64,-11293.71
2024-07-04 05:31:23,46.079269,14.51248,104167.13,102845.64,-16539.83
2024-07-04 05:31:33,46.078281,14.512279,103978.44,102627.52,-16706.55
2024-07-04 05:31:43,46.077175,14.511996,104102.56,102845.13,-16131.43
2024-07-04 05:31:53,46.07597,14.511735,104529.51,102966.7,-18007.71
2024-07-04 05:32:03,46.074745,14.511451,37346.61,36390.82,8395.1
2024-07-04 05:32:14,46.073631,14.511205,61416.07,45271.65,41501.95
2024-07-04 05:32:23,46.072903,14.511044,61731.29,45159.86,42087.27
2024-07-04 05:32:33,46.07259,14.510963,61033.77,44105.9,42187.57
2024-07-04 05:32:43,46.072544,14.510952,56304.16,50994.74,23868.29
2024-07-04 05:32:53,46.071766,14.510777,62307.76,48983.02,38508.72
2024-07-04 05:33:03,46.070763,14.510526,62215.68,51458.53,34968.7
2024-07-04 05:33:13,46.070507,14.510482,62871.63,50520,37424.21
2024-07-04 05:33:23,46.070137,14.51039,60869.52,47862.7,37606.64
2024-07-04 05:33:33,46.069469,14.510269,61250.48,48072.14,37956.42
2024-07-04 05:33:43,46.068798,14.510098,60985.16,47313.08,38479.37
2024-07-04 05:33:53,46.068478,14.510041,61060.88,48218.57,37461.98
2024-07-04 05:34:03,46.068478,14.51004,60238.76,50563.75,32741.64
2024-07-04 05:34:13,46.068478,14.51004,60122.18,50021.73,33354.21
2024-07-04 05:34:23,46.068478,14.51004,60425.09,50119.57,33752.33
2024-07-04 05:34:33,46.068333,14.509988,63148.93,49706.09,38949.87
2024-07-04 05:34:43,46.067436,14.509738,61083.29,45676.44,40556.53
2024-07-04 05:34:53,46.066364,14.509397,59286.38,46219.29,37130.21
2024-07-04 05:35:03,46.065811,14.509193,58442.34,45078.37,37194.72
2024-07-04 05:35:13,46.06522,14.508945,60406.21,48813.27,35583.34
2024-07-04 05:35:23,46.064228,14.508634,59193.31,46653.89,36431.61
2024-07-04 05:35:33,46.063759,14.508475,65824.23,47265.85,45812.31
2024-07-04 05:35:43,46.063465,14.509072,85360.3,69481.98,49584.63
2024-07-04 05:35:53,46.063412,14.510646,81835.58,74275.16,34354.95
2024-07-04 05:36:03,46.063717,14.512181,81127.86,71096.3,39077.41
2024-07-04 05:36:13,46.06377,14.512444,82550.32,72282.39,39872.43
2024-07-04 05:36:23,46.06377,14.512443,83115.62,72462.02,40711.92
2024-07-04 05:36:33,46.06377,14.512443,82876.08,72683.39,39819.21
2024-07-04 05:36:43,46.063797,14.512574,82453.83,72276.15,39683.65
2024-07-04 05:36:53,46.063332,14.512998,67919.98,55675.19,38902.41
2024-07-04 05:37:03,46.062656,14.513294,68119.12,57188.15,37009.86
2024-07-04 05:37:13,46.061802,14.513475,62717.25,49387.5,38656.54
2024-07-04 05:37:23,46.060951,14.513162,59644.61,46675.72,37132.96
2024-07-04 05:37:33,46.060467,14.513176,18200.67,17733.61,-4096.74
2024-07-04 05:37:43,46.060471,14.513587,15070.95,14965.09,-1783.14
2024-07-04 05:37:53,46.060486,14.514103,20717.77,19873.66,-5853.5
2024-07-04 05:38:03,46.060478,14.514192,14943.03,14749.59,-2396.59
2024-07-04 05:38:13,46.060478,14.514185,12294.07,11109.38,-5265.52
2024-07-04 05:38:23,46.060478,14.514185,37386.77,32569.27,-18357.93
2024-07-04 05:38:43,46.060555,14.514469,17304.47,9513.76,-14454.52
2024-07-04 05:38:53,46.060555,14.514469,26384.18,25513.55,-6721.89
2024-07-04 05:39:03,46.060272,14.515205,14042.12,7925.91,-11591.42
2024-07-04 05:39:13,46.060238,14.515909,14210.18,13312.07,-4971.72
2024-07-04 05:39:23,46.060303,14.515891,12070.75,10109.43,-6595.63
2024-07-04 05:39:33,46.060299,14.515879,9521.48,8534.83,-4220.8
2024-07-04 05:39:43,46.060291,14.515868,24507.62,12179.07,-21267.2
2024-07-04 05:39:53,46.060322,14.515839,23108.06,12102.56,-19685.29
2024-07-04 05:40:04,46.060299,14.515873,23504.29,12579.86,-19854.43
2024-07-04 05:40:13,46.060295,14.515877,23486.28,12580.12,-19832.95
