Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-06-29 17:41:10,46.257465,14.42432,42724.97,24436.56,35046.79
2024-06-29 17:41:20,46.257465,14.42432,42724.94,24402.24,35070.66
2024-06-29 17:41:30,46.257519,14.424401,42724.93,24389.93,35079.21
2024-06-29 17:41:40,46.257519,14.424401,42724.94,24365.88,35095.93
2024-06-29 17:41:50,46.257519,14.424401,42724.95,24331.42,35119.85
2024-06-29 17:42:00,46.257519,14.424401,42724.96,24337.12,35115.9
2024-06-29 17:42:10,46.257519,14.424401,42724.96,24330.74,35120.32
2024-06-29 17:42:20,46.257519,14.424401,42724.93,24317.38,35129.54
2024-06-29 17:42:30,46.257519,14.424401,42724.94,24345.17,35110.3
2024-06-29 17:42:40,46.257519,14.424401,42725.07,24332.11,35119.52
2024-06-29 17:42:50,46.257519,14.424401,42725.02,24347.06,35109.08
2024-06-29 17:43:00,46.257519,14.424401,42724.97,24363.71,35097.47
2024-06-29 17:43:10,46.257519,14.424401,42724.93,24354.61,35103.74
2024-06-29 17:43:20,46.257519,14.424401,42724.98,24332.08,35119.43
2024-06-29 17:43:30,46.257519,14.424401,42724.93,24343.63,35111.35
2024-06-29 17:43:40,46.257519,14.424401,42724.94,24324.52,35124.61
2024-06-29 17:43:50,46.257519,14.424401,42724.96,24354.66,35103.75
2024-06-29 17:44:00,46.257519,14.424401,42725.09,24358.36,35101.34
2024-06-29 17:44:11,46.257519,14.424401,43114.99,24616.28,35396.91
2024-06-29 17:44:21,46.257519,14.424401,42741.23,24033.13,35344.32
2024-06-29 17:44:31,46.257519,14.424401,43011.47,24324.07,35472.89
2024-06-29 17:44:41,46.257519,14.424401,42737.27,24229.7,35205.05
2024-06-29 17:44:51,46.257519,14.424401,42927.64,24129.01,35504.55
2024-06-29 17:45:01,46.257519,14.424401,42841.71,23845.31,35592.32
2024-06-29 17:45:11,46.257519,14.424401,42932.65,24237.18,35436.87
2024-06-29 17:45:21,46.257519,14.424401,43035.58,24247.01,35554.79
2024-06-29 17:45:31,46.257519,14.424401,43193.15,24378.9,35655.54
2024-06-29 17:45:41,46.257519,14.424401,43247.44,24736.63,35474.5
2024-06-29 17:45:51,46.257519,14.424401,43223.09,24869.48,35351.72
2024-06-29 17:46:01,46.257519,14.424401,42672.55,24275.86,35094.57
2024-06-29 17:46:11,46.257519,14.424401,42960.61,24449.21,35324.92
2024-06-29 17:46:21,46.257519,14.424401,42709.71,24499.09,34984.48
2024-06-29 17:46:31,46.257519,14.424401,42696.16,24148.68,35210.83
2024-06-29 17:46:41,46.257519,14.424401,42779.78,24659.85,34957.13
2024-06-29 17:46:51,46.257519,14.424401,42629.88,24379.92,34970.36
2024-06-29 17:47:01,46.257519,14.424401,42669.48,24160.02,35170.7
2024-06-29 17:47:11,46.257519,14.424401,42916.62,24407.73,35300.12
2024-06-29 17:47:21,46.257519,14.424401,42670.65,24282.52,35087.66
2024-06-29 17:47:31,46.257519,14.424401,42679.46,23987.88,35300.4
2024-06-29 17:47:41,46.257519,14.424401,42597.43,24282.59,34998.53
2024-06-29 17:47:51,46.257519,14.424401,42871.93,24423.8,35234.64
2024-06-29 17:48:01,46.257519,14.424401,43031.93,24492.23,35381.88
2024-06-29 17:48:11,46.257519,14.424401,42902.39,24553.73,35181.38
2024-06-29 17:48:21,46.257519,14.424401,42781.93,24207.56,35274.45
2024-06-29 17:48:31,46.257519,14.424401,42855.93,24285.67,35310.58
2024-06-29 17:48:41,46.257519,14.424401,42701.39,24180.08,35195.64
2024-06-29 17:48:51,46.257519,14.424401,42694.28,24253.3,35136.58
2024-06-29 17:49:01,46.257519,14.424401,42952.51,24160,35513.56
2024-06-29 17:49:11,46.257519,14.424401,43119.12,24626.46,35394.86
2024-06-29 17:49:21,46.257519,14.424401,43551.41,24796.38,35803.14
2024-06-29 17:49:31,46.257519,14.424401,43175.49,24509.24,35544.62
2024-06-29 17:49:41,46.257519,14.424401,43087.06,24300.45,35580.66
2024-06-29 17:49:51,46.257519,14.424401,43354.53,24668.62,35652.13
2024-06-29 17:50:01,46.257519,14.424401,42963.9,24481.44,35306.59
2024-06-29 17:50:11,46.257519,14.424401,43080.81,24114.48,35699.41
2024-06-29 17:50:21,46.257519,14.424401,43313.55,24549.25,35684.7
2024-06-29 17:50:31,46.257519,14.424401,43351.71,24728.68,35607.07
2024-06-29 17:50:41,46.257519,14.424401,43477.6,24585.47,35858.84
2024-06-29 17:50:51,46.257519,14.424401,43506.68,24340.62,36060.58
2024-06-29 17:51:01,46.257519,14.424401,43084.89,24313.75,35568.93
2024-06-29 17:51:11,46.257519,14.424401,43398.5,24762.38,35640.62
2024-06-29 17:51:21,46.257519,14.424401,43226.29,24435,35657.3
2024-06-29 17:51:31,46.257519,14.424401,43315.21,24885.97,35452.72
2024-06-29 17:51:41,46.257519,14.424401,42884.98,24406.47,35262.53
2024-06-29 17:51:51,46.257519,14.424401,42985.9,23868.03,35750.6
2024-06-29 17:52:01,46.257519,14.424401,43175.81,24497.73,35552.94
2024-06-29 17:52:11,46.257519,14.424401,43388.98,24640.65,35713.33
2024-06-29 17:52:21,46.257519,14.424401,43156.01,24645.79,35426.35
